t	level_1	0.025	0.25	0.5	0.75	0.975
554.0	0	1.3447764720586834	2.024885585367432	2.519475219922357	3.013226577777502	4.166188529580425
555.0	0	1.3492559248132419	2.0325778214913104	2.527860605121275	3.0239990165866173	4.180436667534508
556.0	0	1.353743516938386	2.040810904544924	2.5362789380854447	3.033734175231546	4.194760417862166
557.0	0	1.3582421111670684	2.0476132734027552	2.544742004719089	3.0434641185501894	4.209059689993399
558.0	0	1.3627552031748198	2.0531573521722506	2.5532632809376725	3.053192613274262	4.223368746929984
559.0	0	1.3672867865778302	2.0607488502962643	2.561855693022811	3.0629196824732086	4.237685391427824
560.0	0	1.3718409711468507	2.068374056396196	2.5705273467321184	3.072645348756205	4.252004941668227
561.0	0	1.376421168148464	2.0757660185457563	2.5786507170986726	3.0826985886397082	4.266329077034926
562.0	0	1.381028943724759	2.082487829682262	2.5863993795846323	3.092144909962789	4.280660134856452
563.0	0	1.38566281862277	2.0892066846593385	2.5941435520413796	3.1018141482463717	4.295000794221325
564.0	0	1.3903178233768283	2.095922376349708	2.6018831034846492	3.111534417924619	4.309353941079114
565.0	0	1.394986718483697	2.1026347251055824	2.610016718366326	3.121253388881525	4.323722308144056
566.0	0	1.3996627878073633	2.110722252729523	2.6212854657093656	3.131258971023432	4.33810795872995
567.0	0	1.404342358546846	2.1190244254090596	2.6313195758714296	3.141394171750567	4.3525118417228645
568.0	0	1.4093569484101958	2.1273891106718885	2.6411314207108223	3.1504044258795805	4.36693397209664
569.0	0	1.414456975786392	2.1357805520767132	2.6492523875248675	3.1601215925738564	4.381375272689264
570.0	0	1.4195572721055854	2.142724552880487	2.657404946408233	3.169840116228603	4.395841145686542
571.0	0	1.4246581633479245	2.1489601746760116	2.665576204382402	3.1795611967300443	4.4103463384397825
572.0	0	1.4297602154735145	2.1551925027168006	2.6737571961870272	3.189287032948641	4.4249186239965415
573.0	0	1.4352674162976689	2.161421588811246	2.6829729628828174	3.199021585143255	4.439597893673315
574.0	0	1.4408808058248022	2.1676475136628346	2.693184217779733	3.2087717648343657	4.454372258649943
575.0	0	1.4464985310974499	2.1738703408585085	2.7011922239279174	3.218548934732383	4.46916442389186
576.0	0	1.452126117696994	2.1811100493856785	2.709659366303771	3.2283696833965805	4.483949346100645
577.0	0	1.457773500280692	2.189732303921984	2.7193449032617685	3.2382526522343738	4.498728641638096
578.0	0	1.4634561618663913	2.1983329386211232	2.7282916637004035	3.2482066145161745	4.513503922696366
579.0	0	1.4691909430931462	2.2068985461456943	2.7367891443169072	3.2582146819941666	4.528275731142263
580.0	0	1.4752555104519305	2.2142262489670324	2.7453689576133224	3.2682429934187183	4.543044793153782
581.0	0	1.4817909035275556	2.2212370160783186	2.7540010909332553	3.2782733661465286	4.557812099829487
582.0	0	1.4887410330883342	2.2283350670630835	2.7626488883631075	3.2883034615913576	4.57257910614549
583.0	0	1.4956898324324435	2.2361861228014988	2.7712980436966523	3.298333205740085	4.587347799475754
584.0	0	1.5026398108641037	2.24374130235352	2.779947214000871	3.308362555812918	4.602120787638338
585.0	0	1.509595427965293	2.2506399843362277	2.7880576101895223	3.3183914652287436	4.616901706017444
586.0	0	1.516072143936038	2.259563360048422	2.797143050754901	3.3284198834887126	4.631695354425206
587.0	0	1.5223010843219338	2.269114324857088	2.8058946368965114	3.3384477560993897	4.646507876973855
588.0	0	1.5289378129789915	2.2774998870370715	2.8145092173691086	3.348475024523954	4.66134653242959
589.0	0	1.5356530474935715	2.2858888265043946	2.8231201407132316	3.358501747901665	4.676219462243621
590.0	0	1.542261181353244	2.29428970380031	2.8317311569635892	3.3679060349700722	4.690661717038972
591.0	0	1.5485874733223965	2.3026956772495124	2.840342343127271	3.376901070280991	4.705046070389978
592.0	0	1.5549048333975517	2.3111058081462024	2.8493238660064097	3.3858961055919097	4.719452377055154
593.0	0	1.561217764007478	2.3195219012771875	2.858872504376986	3.3948911409028284	4.733879417235844
594.0	0	1.567181963189676	2.3279472038193982	2.868421142747562	3.403886176213747	4.7481529393740125
595.0	0	1.5730646068789675	2.3363866285296457	2.876894011331039	3.412881211524666	4.761938601485875
596.0	0	1.5793559001656075	2.34484736666747	2.884735774417199	3.4218762468355846	4.775711685624029
597.0	0	1.5856497464542314	2.353174560200698	2.892584886115054	3.431441282990617	4.789485542698367
598.0	0	1.5919494512971692	2.3610382135053336	2.90166630294906	3.442312273240193	4.803273992767183
599.0	0	1.597931008201821	2.3688004685482427	2.909702268314051	3.453218853701708	4.817085573184737
600.0	0	1.6038357255910158	2.3762067497879786	2.918016414002138	3.4631903887156574	4.830926792374423
601.0	0	1.6097394861000496	2.3836130310277146	2.927011597108533	3.4739465516957684	4.844804162228221
602.0	0	1.616142354664939	2.3910193122674506	2.935891422109336	3.485911523373218	4.858595088194143
603.0	0	1.6226875170423911	2.3984255935071865	2.9456114202386883	3.496709335893783	4.872101856603925
604.0	0	1.6284407034385093	2.4058318747469225	2.954715296356091	3.5074372257461066	4.885626428817406
605.0	0	1.6342228512849815	2.412964569245805	2.962962234455291	3.5180919450295414	4.899168558540204
606.0	0	1.6400118647226911	2.4200413486107273	2.9728486269737364	3.528673653192555	4.912729307758946
607.0	0	1.6457998053229654	2.4271183021787994	2.981945839394944	3.538946540503206	4.926314488962958
608.0	0	1.651585947506734	2.4341955480129283	2.990453049360388	3.548433509338443	4.939937089833493
609.0	0	1.657370297010234	2.4412732854775534	2.9993383072466098	3.5579207420334034	4.9536149484413
610.0	0	1.6631528688765638	2.448351851749545	3.009627966752997	3.5674150862280976	4.967359011882247
611.0	0	1.6689336780693642	2.4554318174881566	3.0199176188926424	3.5769272912471988	4.981156056393231
612.0	0	1.674712739454257	2.4625141479136916	3.0302072632929398	3.5864729571959053	4.99497375502761
613.0	0	1.6804900677854	2.469600471030587	3.040496899565683	3.596071632620261	5.008794127717744
614.0	0	1.6862656776926956	2.476693514908523	3.050786527306579	3.6072771675571293	5.022616809107314
615.0	0	1.6920395836696456	2.4837977923568606	3.060668791205945	3.6184097975186704	5.03644568533341
616.0	0	1.697811800061855	2.490920590221348	3.0702413790891443	3.62807829432724	5.05028760606423
617.0	0	1.7034353048519613	2.498906924695839	3.0798469041246683	3.637745974853361	5.065035292858111
618.0	0	1.7087566312985558	2.5085437761324973	3.089500832578564	3.647413619927354	5.081142973909544
619.0	0	1.7140777325989398	2.516926970365901	3.0996605307454637	3.657885025538687	5.0972521682329965
620.0	0	1.7193986025553727	2.5243338246340645	3.1100812878117354	3.668436366874534	5.113367145752036
621.0	0	1.7247192348385176	2.5317409579644563	3.1207252550728852	3.6773317361366162	5.129495207105527
622.0	0	1.730039622988467	2.5397330161675407	3.1304858691908124	3.6862499421027124	5.145645991998779
623.0	0	1.7353597604159616	2.5489040683463746	3.1398650637235006	3.6959152831538313	5.161827074033377
624.0	0	1.7406796404038063	2.5581459518285983	3.1509864346588556	3.7057599795309124	5.177917546388792
625.0	0	1.7463842844384942	2.5673985530032617	3.162158877224307	3.7160607627575595	5.193444236371729
626.0	0	1.7521229063438215	2.576650714978616	3.172827269107113	3.7283308331708342	5.209027398672938
627.0	0	1.7578810658092425	2.585902340099723	3.183247686318341	3.7405888419189735	5.224654530180469
628.0	0	1.7636652483126654	2.5951534312188445	3.1932949885399284	3.752622091656784	5.24032887331633
629.0	0	1.7694818500595961	2.6044039911822443	3.2029907881183832	3.761881467534897	5.256059702929905
630.0	0	1.7753350323016373	2.6127340160159425	3.2127647685417906	3.7711408434130096	5.271852641253064
631.0	0	1.7812240838921196	2.6207764188642777	3.2224250041046227	3.7804002192911224	5.287703246648625
632.0	0	1.7871424167887708	2.6288700489646413	3.2297123556572815	3.7896628044454297	5.303575333923401
633.0	0	1.793080203675155	2.636989505171126	3.2392039209036283	3.800582446415779	5.319411090701467
634.0	0	1.7990285901837877	2.6451312716485704	3.247452870770528	3.811564105534376	5.334933125126218
635.0	0	1.804981500259749	2.6533018428499955	3.2557934207380965	3.822608194593171	5.350013102458425
636.0	0	1.811123474630521	2.661509080606009	3.2642446195839976	3.8336949017246376	5.364731999172227
637.0	0	1.8178159202711253	2.6705727935723425	3.272780072886941	3.844796268170438	5.3794578797275445
638.0	0	1.8245083816873189	2.678694903107966	3.2813605007643534	3.8558978396741797	5.394196681027219
639.0	0	1.8312008954756216	2.68709307841343	3.2899880243823425	3.866997331233917	5.408958754934798
640.0	0	1.8378931954501305	2.6963544044609646	3.298676251952645	3.8780946747531435	5.4237608229278385
641.0	0	1.8445822638302174	2.705615620585216	3.3085197851909003	3.8891898699459952	5.43862598256409
642.0	0	1.8512718879415564	2.7148767152464988	3.318558302540581	3.900282916866608	5.453325005178254
643.0	0	1.8579626931729394	2.724137676032559	3.3285955509535317	3.911373815651354	5.467381522514054
644.0	0	1.8633406550176792	2.7322342344856727	3.338631394472618	3.922422662857962	5.4815017992557
645.0	0	1.8684358524757274	2.7390746038125156	3.348665690813466	3.932048841423258	5.495695062484276
646.0	0	1.8735411537663023	2.7466150753402143	3.3586982919669333	3.94345189786673	5.509965837394028
647.0	0	1.8786644952178588	2.7553391326587033	3.368729044875352	3.9555757109237146	5.524284222008991
648.0	0	1.8838140542340833	2.765070982794063	3.378757792173035	3.966383268263764	5.538612196263239
649.0	0	1.8889891167906987	2.7754560105433765	3.388784438776633	3.977753662870374	5.552940275882501
650.0	0	1.894176427099185	2.7858656792934178	3.398917651883522	3.988821112488996	5.567265060712816
651.0	0	1.8993678385154815	2.7963126708521786	3.4088377319838292	3.99991048855418	5.58158968125085
652.0	0	1.9045638952521209	2.8068118366165185	3.4188643785874273	4.011039880106918	5.59591413861877
653.0	0	1.9097666693953714	2.815045838515102	3.4278534969380825	4.022232982543322	5.610188645929507
654.0	0	1.9149790804661204	2.8225943683462718	3.436850730255205	4.033506364581273	5.624260945773435
655.0	0	1.920205212197926	2.830146518844634	3.4467617978167993	4.044845330117041	5.6383571264094865
656.0	0	1.9254505031442943	2.839809479792912	3.4566728653783922	4.056207867009397	5.652460329133142
657.0	0	1.930720754995114	2.849494244076384	3.4665839329399737	4.067570778526493	5.66655165560192
658.0	0	1.936021130221804	2.859163123283348	3.476630328348647	4.0789315858423985	5.6806292422604
659.0	0	1.941367627707483	2.868814113803746	3.486406068062589	4.090288577802955	5.694702346691247
660.0	0	1.9467837065263773	2.878445471672282	3.4958952052340515	4.101331137558095	5.708771227525932
661.0	0	1.9522897968801924	2.888055781907825	3.506228203172981	4.112293720792243	5.722836782319566
662.0	0	1.957906382320354	2.8967059939527866	3.51613927069432	4.12327689198449	5.736902393488276
663.0	0	1.9636484680939477	2.9049434772564693	3.526050338115758	4.134238863905116	5.752183132649065
664.0	0	1.9693562495466683	2.913180960560152	3.5359614052347084	4.145836429142216	5.767731657468027
665.0	0	1.974654681696212	2.9214184438638346	3.545872471518518	4.1567750431977055	5.783345258289858
666.0	0	1.9809887449808166	2.9296559751330085	3.555783535684854	4.167211196047807	5.799024140158881
667.0	0	1.9873556733010358	2.9378936039573764	3.5656945948882366	4.177828667741732	5.814751674110253
668.0	0	1.9935815006294288	2.946917676410091	3.5755533038688565	4.188657947879286	5.83050291611724
669.0	0	1.9995806195820776	2.9558046244119134	3.5843519637260517	4.199461268632513	5.846261479021434
670.0	0	2.0055288652355245	2.9636693556122045	3.593139585260611	4.210240250009684	5.862023601037453
671.0	0	2.011416094344208	2.9715299511053157	3.60192720679517	4.222276821501795	5.877790171726982
672.0	0	2.017245530014953	2.9793856368716916	3.6107148283297295	4.23440616962511	5.893563002622128
673.0	0	2.0230274451029637	2.9873451122130494	3.6195024498642887	4.246505614754652	5.9093447596623125
674.0	0	2.028798499860882	2.9956100633545186	3.628290071398848	4.258514587581929	5.925139269596716
675.0	0	2.034562595036589	3.003901627905333	3.637077692933407	4.270239401636884	5.940952191269557
676.0	0	2.040458630640128	3.0125459998403263	3.6458653144679665	4.281468918339637	5.956792076277046
677.0	0	2.04647281819335	3.0216311429426703	3.6547382579746053	4.292696926342915	5.972672135959734
678.0	0	2.0537137014647935	3.031677664283132	3.665773054728345	4.303923815965869	5.988612489578575
679.0	0	2.061137757121375	3.0422559651347614	3.6775312931042854	4.3151502433072775	6.004642071966268
680.0	0	2.0685981783625276	3.0515609443213476	3.6893156974002745	4.326377308175934	6.020805129310862
681.0	0	2.0760842549752243	3.060025976928987	3.701117887158178	4.337607042497614	6.037138851560647
682.0	0	2.083590596300031	3.069358612871704	3.712929439346435	4.34884254595076	6.053643886087327
683.0	0	2.0908605844116024	3.0792296819979685	3.7222567958589976	4.361137773078068	6.069771305002989
684.0	0	2.0974072509128385	3.0891011635871366	3.730941808600676	4.3736799602865215	6.085747108258242
685.0	0	2.103985128357114	3.0989733326920237	3.7417993709032116	4.386238124295895	6.101816800551293
686.0	0	2.1106013978705196	3.1088466468645763	3.7533020979426714	4.398796878099521	6.1179706614020475
687.0	0	2.117260697394159	3.118721865607071	3.762077474180804	4.41135548992623	6.134165786722469
688.0	0	2.1239622216762992	3.128600290250515	3.7729766654554293	4.423912538743056	6.150367878860663
689.0	0	2.1306981530220037	3.137112717448575	3.784087551719544	4.436462061086132	6.166571075008744
690.0	0	2.1374566996678572	3.145224910550273	3.794243663496945	4.448327992472583	6.182775845695914
691.0	0	2.1442293213263066	3.1561021110983667	3.804195737559462	4.4598547181263655	6.1979058373799045
692.0	0	2.151017633281192	3.163340440676717	3.814713866746467	4.473366024167655	6.212881941716881
693.0	0	2.157836457795	3.1731966453473626	3.824965476651903	4.486333673859656	6.2278744042063465
694.0	0	2.164694791033457	3.1838517569148905	3.8356989792916907	4.498687424859066	6.2428917540835664
695.0	0	2.1715642199365064	3.194518691424208	3.845468790397726	4.511002743705742	6.257937762197477
696.0	0	2.1784339695918877	3.204193381079887	3.8575689093788634	4.5233838681766505	6.273047404925952
697.0	0	2.185304436422469	3.2118809346896358	3.8704341726946034	4.536170240518997	6.288243434227928
698.0	0	2.1921767785667177	3.2189094343073776	3.8806226435338624	4.549021719523518	6.303031004333928
699.0	0	2.1990536698899135	3.2259379339251195	3.890863735788433	4.561963357750294	6.317605241393934
700.0	0	2.2059407403458526	3.2329664335428614	3.901159391158304	4.575005366237308	6.332235909810804
701.0	0	2.2118939041363412	3.2399949331606033	3.911501770420153	4.5881234216526865	6.346906236871509
702.0	0	2.2176606477828074	3.2480678142262485	3.921874239261786	4.601180411089314	6.361619982175645
703.0	0	2.2235061696030183	3.257290291496751	3.932259426412408	4.614079898066065	6.376385561835262
704.0	0	2.2294201036776995	3.266608574838655	3.9426321618765234	4.626846864692273	6.391210080763316
705.0	0	2.2354319099887427	3.2759335918138643	3.953035878359024	4.639069181381146	6.406097023322037
706.0	0	2.2415436049428368	3.2841265730294262	3.9634242467537573	4.651336650460525	6.421044132952286
707.0	0	2.247689807193395	3.2933021753913843	3.9738126151742392	4.663649671059378	6.436042581294658
708.0	0	2.2538344191530064	3.302534982303238	3.984200983594727	4.676005803489713	6.451078739485331
709.0	0	2.259976787269305	3.31178850554859	3.9945893520152147	4.688402717660818	6.466138244241258
710.0	0	2.266116133916973	3.3211760656212834	4.004977720435702	4.700842961882253	6.481209268160768
711.0	0	2.272251581913081	3.331650333072571	4.01536608885619	4.713336445781934	6.496282068460567
712.0	0	2.278382192584589	3.3421200894257685	4.025754457276678	4.725895306502351	6.5113465020627865
713.0	0	2.284507014346399	3.3505291906919634	4.036142885890687	4.738520475515675	6.526410555874691
714.0	0	2.2906251882463438	3.358566333311032	4.045664781332654	4.75119130608374	6.541488583084539
715.0	0	2.296735951761585	3.3666034759301002	4.054731915821164	4.76387844090802	6.556582943394471
716.0	0	2.303012673928999	3.3752183936990168	4.065065511784002	4.776567567978146	6.571693190654989
717.0	0	2.3096263198885674	3.384174762545071	4.074701078333974	4.789256734450865	6.586812922846303
718.0	0	2.316242944195483	3.3931287570333857	4.084336645746488	4.801945897007629	6.60192900469556
719.0	0	2.3223097962252854	3.4020804095699373	4.0939722131484	4.814497177456519	6.617028822354443
720.0	0	2.3281282720733905	3.4110297523345454	4.1036077805372315	4.826927142907127	6.632107943132959
721.0	0	2.333940835178282	3.4211835047675225	4.113243347910455	4.839357108357736	6.647167108782358
722.0	0	2.3400211250411425	3.431616367654504	4.122878915265097	4.851787073808344	6.66220762386316
723.0	0	2.346370124240133	3.441027658154281	4.132544273711168	4.8642170392589525	6.677250153610083
724.0	0	2.352750270417279	3.4493427749141135	4.1428271590565835	4.876647004709561	6.692302502346092
725.0	0	2.3597581660410403	3.459557234255555	4.153140028382261	4.889076970160169	6.7073636059182915
726.0	0	2.366949654710143	3.4697713818023703	4.163506907719945	4.901506935610778	6.722437754600476
727.0	0	2.3742115521475062	3.4794110347644702	4.173960159331449	4.913936901061386	6.73753953473173
728.0	0	2.381538877330495	3.4882562626488056	4.184523776224603	4.926366866511994	6.752701699070677
729.0	0	2.388925442654937	3.4979254358894445	4.195186665480339	4.938796831962603	6.767976816121469
730.0	0	2.3963680492336015	3.508509474806779	4.2059228766958086	4.951226797413211	6.783384391533007
