mu_0	omega_mu	sigma_0	omega_sigma	logit_fnr	fnr	logit_txr	txr	theta_tx	mu_tx	sigma_tx	theta_un_tx	mu_un_tx	sigma_un_tx	est_param1	est_param2	est_param3	use_param3	mean_use_param1	mean_use_param2	mean_use_param3	sex1_use_param1	sex1_use_param2	sex1_use_param3	sex2_use_param1	sex2_use_param2	sex2_use_param3	beta_extra	beta_tx
4.1063865	0.66143951	0.5470931	0.15805977	-3.6068914	0.026419158	-1.8457745	0.13636978	0.89749795	3.3064649	1.1943551	0.52242686	3.1323482	0.64357901	-6.5192903	-8.5300203	1.2800081	1.0	0.0014048685	0.00028822007	1.0	0.0017184552	0.00010477401	1.0	0.0012617779	0.00037192712	1.0	0.010991209	0.0081829073
4.12165	0.65403267	0.5336049	0.18963445	-3.2922141	0.035839259	-1.97424	0.1219342	0.87287871	3.3836806	1.1205772	0.56508588	2.9822081	0.65429234	-6.6334076	-8.402464	-1.2585872	1.0	0.0012988904	0.00023604511	1.0	0.0013567437	0.00019873607	1.0	0.0012724917	0.00025306935	1.0	0.011810459	0.0077320553
4.1002583	0.66032215	0.54048093	0.19342217	-3.4741533	0.030056663	-1.9273096	0.12704867	0.8936433	3.4130376	1.121664	0.51613876	3.1176153	0.66160066	-6.2151229	-8.6016571	1.5449563	1.0	0.0018644086	0.00027295635	1.0	0.0026137068	9.5394561e-05	1.0	0.0015225013	0.00035397839	1.0	0.0065080321	0.0059344293
4.1175308	0.66602443	0.53050449	0.21027556	-3.2257329	0.038208748	-1.8842365	0.13190302	0.88275697	3.4548378	1.1260959	0.66430878	3.0646218	0.59734586	-6.9168085	-8.3664415	-1.3977828	1.0	0.0012358869	0.0003088023	1.0	0.00065235801	0.00014009732	1.0	0.0015021531	0.00038578295	1.0	0.0055252951	0.0069092352
4.1079548	0.67125739	0.53463863	0.19441237	-3.2204792	0.038402288	-1.9447259	0.12512958	0.88926836	3.373612	1.2387047	0.5024923	2.9787024	0.68076107	-6.3079298	-9.8126727	1.3867338	1.0	0.0017013414	0.00013700717	1.0	0.0023618933	1.5577188e-05	1.0	0.0013999294	0.00019241608	1.0	0.01824532	0.0038613279
4.1242847	0.67412781	0.52980547	0.21022217	-3.25163	0.037268361	-1.8784374	0.13256846	0.88372317	3.4748272	1.132277	0.54757564	3.1051752	0.67991258	-7.096655	-7.4152643	-0.51200416	1.0	0.0010332439	0.00055899543	1.0	0.00054460014	0.00094262289	1.0	0.0012562137	0.00038394493	1.0	0.0054119889	0.0035168212
4.1052469	0.66720444	0.52733716	0.21313056	-2.9791872	0.048375033	-2.0297985	0.1161096	0.88959321	3.3868123	1.1823225	0.49503786	2.3689085	1.07964	-7.0271542	-7.3433339	0.380567	1.0	0.001048922	0.00060358574	1.0	0.00063510461	0.0010726067	1.0	0.0012377483	0.00038956992	1.0	0.017291579	0.0027348603
4.1150409	0.66786411	0.52458517	0.19650793	-3.2576693	0.037052276	-2.0371136	0.11536097	0.89110754	3.4227726	1.1014015	0.39969908	2.3112674	1.0854155	-6.7601642	-8.3338799	2.173093	1.0	0.0014746599	0.00023630615	1.0	0.00074042805	0.00050275206	1.0	0.0018096924	0.00011472599	1.0	0.0093542777	0.0064403954
4.1053709	0.65765919	0.53922556	0.21446892	-3.2982248	0.035632138	-2.0103746	0.11811795	0.87986722	3.3322649	1.1554732	0.58756284	2.4941768	1.0835952	-6.3766164	-8.6200003	-2.1528854	1.0	0.0015783853	0.00074508664	1.0	0.0023553686	3.0367382e-05	1.0	0.0012238453	0.0010712154	1.0	0.011430127	0.0093453232
4.1040346	0.66414431	0.54178424	0.22479575	-2.9646703	0.049047713	-2.0693859	0.11210815	0.88639916	3.3848804	1.2004486	0.61231567	2.8001142	0.7770655	-6.0481136	-9.8041623	0.33465166	1.0	0.0023369936	5.7574147e-05	1.0	0.0024119764	4.9935626e-05	1.0	0.0023027787	6.105963e-05	1.0	0.013371184	0.0086477017
4.1025956	0.66805269	0.53081347	0.22236149	-3.0972346	0.043221469	-2.0747819	0.11157216	0.88400697	3.4048329	1.1015166	0.59591411	2.6423185	0.9025276	-6.5146076	-8.6513191	-0.47474393	1.0	0.0014127377	0.00036672873	1.0	0.0017198524	6.0354515e-05	1.0	0.0012726002	0.00050652831	1.0	0.0088722759	0.0013549849
4.1021633	0.6472658	0.53019786	0.21548873	-3.1545184	0.04091361	-2.0140624	0.11773435	0.88740139	3.426502	1.1831258	0.5678108	3.020457	0.65747132	-6.1864049	-9.7281118	-1.1265757	1.0	0.0019075368	9.6166084e-05	1.0	0.0028673509	2.7879624e-05	1.0	0.0014695704	0.00012732542	1.0	0.016442752	0.023981014
4.0993039	0.64188149	0.53041813	0.21755239	-3.0433199	0.045506748	-1.9949606	0.11973304	0.88749526	3.4309924	1.1833069	0.57251641	2.9210088	0.59925629	-6.1383269	-9.8883932	-1.1716753	1.0	0.0020147959	7.0181475e-05	1.0	0.0028008001	2.894865e-05	1.0	0.0016561395	8.8996152e-05	1.0	0.014655359	0.017027977
4.1181778	0.67925228	0.52515436	0.19728966	-3.6948033	0.024249681	-1.8216719	0.13923338	0.8833717	3.408503	1.1606539	0.46764061	2.9606927	0.71762921	-6.4505822	-8.4066935	0.94552558	1.0	0.0014915871	0.0004422348	1.0	0.0019167156	8.2204582e-05	1.0	0.0012975995	0.0006065178	1.0	0.0079482231	0.0038926346
4.1114548	0.66084486	0.5293473	0.18616737	-3.3068674	0.035336345	-1.8657069	0.13403925	0.88776589	3.3227878	1.1665034	0.53987328	2.9708519	0.8121035	-6.4186254	-8.9849158	-1.4256534	1.0	0.0016075597	0.00013876208	1.0	0.0016874516	0.00010042922	1.0	0.0015711048	0.00015625349	1.0	0.015707751	0.0041987855
4.1078193	0.67508357	0.5357912	0.18964347	-3.4429958	0.030978427	-1.9535794	0.12416358	0.88197164	3.452521	1.1538812	0.54108845	2.8139442	0.73066212	-6.6971762	-8.2547877	0.87826403	1.0	0.0012698532	0.00040939493	1.0	0.0011459287	0.00012534236	1.0	0.0013264004	0.00053900907	1.0	0.0067955347	0.0042343255
4.1268052	0.66419137	0.54285727	0.19888919	-3.3674961	0.033326882	-2.0124391	0.11790307	0.88723761	3.4089269	1.1449452	0.61382823	3.1461556	0.76753947	-6.4157473	-8.9418882	-0.075397475	1.0	0.001610498	0.00016484309	1.0	0.0016975141	8.4961193e-05	1.0	0.0015707923	0.00020129346	1.0	0.011129361	0.0040334666
4.1216859	0.67943325	0.52529371	0.22787201	-3.205871	0.038945383	-1.9483556	0.12473277	0.88827755	3.4470935	1.1199363	0.58321497	2.8633293	0.7849236	-6.6705196	-8.6635323	-0.17422178	1.0	0.0013328319	0.00020338494	1.0	0.0011216617	0.00012470146	1.0	0.0014291896	0.00023928847	1.0	0.007695389	0.016564924
4.0961974	0.68213441	0.53654836	0.18810882	-3.4162394	0.031791779	-1.8844297	0.1318809	0.88500499	3.3748136	1.1763128	0.55852114	2.982496	0.60165633	-6.0147456	-9.6120945	0.11497768	1.0	0.002298233	0.00024314539	1.0	0.0043387777	1.2853453e-05	1.0	0.0013671257	0.00034822837	1.0	0.015089519	0.0039867576
4.0931286	0.67058706	0.5279279	0.20875685	-3.2617552	0.036906771	-2.0886814	0.11020181	0.88845726	3.3726498	1.1077881	0.53417951	2.6952862	0.99022239	-7.2695298	-5.5747131	-0.21893778	1.0	0.00089875437	0.0050305291	1.0	0.00043639203	0.013805627	1.0	0.0011097319	0.0010264224	1.0	0.010704155	0.004458337
4.0966004	0.6749816	0.52627434	0.23319651	-3.3226956	0.03480075	-1.8851429	0.13179927	0.88978171	3.3777056	1.20091	0.48947231	2.6341537	0.87545647	-6.7913786	-7.5796913	-0.51448224	1.0	0.0011885977	0.00050245441	1.0	0.00098132509	0.00053376761	1.0	0.0012831769	0.0004881661	1.0	0.015685926	0.0065333569
4.0852455	0.67361843	0.53849649	0.2148125	-3.397589	0.032370899	-1.9658551	0.12283479	0.88912491	3.4749328	1.0648562	0.5029302	2.8518803	0.94394391	-6.4588533	-9.3024384	0.15670047	1.0	0.0015528031	0.00016058212	1.0	0.0015956517	3.8442126e-05	1.0	0.0015332512	0.000216315	1.0	0.0043042419	0.0093524352
4.104042	0.67403845	0.5272276	0.21739545	-3.3085543	0.03527889	-1.9735701	0.12200593	0.88637346	3.3931388	1.1534713	0.54459385	2.7461719	0.8457856	-6.845168	-7.6930502	-0.060985622	1.0	0.0010972891	0.00047466844	1.0	0.00098447209	0.00041323039	1.0	0.0011487678	0.00050270283	1.0	0.016108448	0.011248294
4.1019179	0.66997686	0.52259135	0.21992588	-3.2633295	0.036850855	-1.912776	0.12866931	0.88613474	3.3353893	1.1754443	0.57646064	3.125111	0.63717762	-6.2639653	-8.8812283	-0.12218975	1.0	0.0017641669	0.00026944941	1.0	0.0026918912	5.2390139e-05	1.0	0.0013408431	0.00036849428	1.0	0.0077319322	0.011442139
4.0940625	0.6776758	0.52882799	0.24329266	-3.2533966	0.037205028	-1.9291742	0.12684201	0.88591551	3.4245457	1.1118225	0.55842568	3.1752219	0.71703608	-6.4856032	-8.8782452	0.32959733	1.0	0.0015841591	0.0001302953	1.0	0.0013843494	0.00018215879	1.0	0.0016753329	0.00010662981	1.0	0.013040221	0.01141553
4.1129926	0.67109804	0.52296228	0.21350173	-3.3873848	0.032692057	-1.9202603	0.12783255	0.88832597	3.3952634	1.1635571	0.48734725	2.6556591	0.95954641	-6.8616894	-8.100693	-1.0939784	1.0	0.0010507104	0.00073437348	1.0	0.0010338252	8.9341092e-05	1.0	0.0010584152	0.0010287039	1.0	0.0086425523	0.004472082
4.1186667	0.679476	0.5379009	0.2190531	-3.256621	0.037089698	-1.8904607	0.13119195	0.88254494	3.3624511	1.1479702	0.53940181	2.9982349	0.76735185	-6.4324688	-9.1912985	0.37553483	1.0	0.0017424681	0.0001004922	1.0	0.0013382938	0.00010600592	1.0	0.0019268942	9.797627e-05	1.0	0.014189607	0.014197717
4.120164	0.66872684	0.52966158	0.20964746	-3.1460733	0.041246279	-1.9991948	0.11928749	0.89449666	3.438563	1.1326423	0.51914584	3.0687838	0.64055836	-6.8173908	-7.7971877	-0.803606	1.0	0.0011634297	0.00057992379	1.0	0.000947185	0.00022773366	1.0	0.0012621029	0.00074062933	1.0	0.0087535437	0.00086585746
4.1211807	0.66088586	0.52677497	0.22365242	-3.3828698	0.032835136	-1.9140449	0.12852711	0.8905687	3.3557741	1.1247979	0.56681234	3.1156313	0.84352454	-6.7614945	-8.1850599	0.36548203	1.0	0.0011889723	0.00028100306	1.0	0.0010785337	0.00027280322	1.0	0.0012393658	0.00028474468	1.0	0.0073299041	0.0075913531
4.1158684	0.66210965	0.52659966	0.2171758	-3.4622375	0.030406	-1.8729578	0.13319985	0.89178452	3.2929983	1.1235568	0.55500522	2.9855641	0.76615157	-6.567113	-8.1455853	0.854243	1.0	0.0015064499	0.00031322931	1.0	0.001195691	0.00024366682	1.0	0.0016482502	0.0003449709	1.0	0.0069777407	0.010394495
4.112292	0.66598668	0.52646228	0.199821	-3.342061	0.034156102	-1.8652211	0.13409565	0.88585889	3.4304405	1.2050265	0.55759509	3.1656273	0.80000218	-6.8224817	-9.0580531	2.5251393	1.0	0.0011281074	0.00027038189	1.0	0.00099563192	3.5919529e-05	1.0	0.0011885564	0.00037736785	1.0	0.014439036	0.0099323851
4.1106607	0.64221525	0.53000951	0.24542006	-3.2671115	0.036716855	-1.9645397	0.12297658	0.88645872	3.3430597	1.1283292	0.62981368	2.8952906	0.7627594	-6.6106953	-7.9503904	-0.45830186	1.0	0.001298606	0.00040369959	1.0	0.0014932975	0.00026624601	1.0	0.0012097677	0.00046642011	1.0	0.017663366	0.0073602724
4.1135079	0.65051055	0.53069493	0.19838509	-3.2864239	0.036039878	-1.8712603	0.13339596	0.88811171	3.4194312	1.1997725	0.60116995	3.065282	0.72007925	-6.7777676	-9.0898378	-0.11061623	1.0	0.0012442894	0.00022109093	1.0	0.00093346235	4.2010001e-05	1.0	0.0013861208	0.00030280616	1.0	0.0096965224	0.0079693603
4.1268453	0.65326616	0.53209517	0.26809357	-3.0268707	0.046226603	-1.9675801	0.12264905	0.88777496	3.4352716	1.189787	0.46988758	2.7221256	0.83028495	-6.7947461	-8.2824143	0.32668857	1.0	0.0013601271	0.00040405757	1.0	0.00076683729	0.00011976784	1.0	0.0016308472	0.00053377993	1.0	0.0096007456	0.0077870869
4.1251206	0.64280441	0.52815796	0.26788889	-3.4838541	0.029775138	-1.8808999	0.13228554	0.8774676	3.4885201	1.1641358	0.56560823	2.8970882	0.64466522	-6.8688535	-8.1407164	0.77180242	1.0	0.0013094482	0.00032794462	1.0	0.00067435198	0.00022692636	1.0	0.0015992447	0.00037403959	1.0	0.0086598717	0.0087129799
4.1037587	0.66284912	0.5270269	0.25771048	-3.3320147	0.034489079	-1.984457	0.12084453	0.88095354	3.3861167	1.0747496	0.60131888	3.0247243	0.81622467	-6.4533974	-8.6706522	0.2891592	1.0	0.0014974016	0.00026064904	1.0	0.0018514017	8.6486809e-05	1.0	0.0013358701	0.00034011985	1.0	0.0099093017	0.010748118
4.1009448	0.64883284	0.52079478	0.28666218	-3.3657034	0.033384683	-1.8682326	0.13374636	0.87569756	3.4166566	1.2253318	0.46380551	2.7806465	0.79090414	-6.7273104	-8.3333081	1.4903985	1.0	0.0012138181	0.00037479181	1.0	0.0011525007	0.00011730004	1.0	0.0012417974	0.00049228617	1.0	0.010657177	0.013375141
4.1205019	0.66193703	0.5145583	0.27666428	-3.1063666	0.042845401	-2.034043	0.1156747	0.8951372	3.5285103	1.170672	0.61475425	3.1125011	0.64941284	-6.4925884	-9.0847381	-1.9720465	1.0	0.0015904026	0.00016241682	1.0	0.0013426138	6.1675411e-05	1.0	0.0017034695	0.00020838547	1.0	0.012953454	0.00012897588
4.1173073	0.67305218	0.52038534	0.28219018	-3.1660629	0.040463	-1.9741854	0.12194005	0.89351213	3.42735	1.0341571	0.59133553	2.9572459	0.59320437	-6.2132239	-9.5557268	2.0459018	1.0	0.0019260459	9.0666961e-05	1.0	0.0022420013	4.4927241e-05	1.0	0.0017818744	0.00011153815	1.0	0.018394827	0.0005030692
4.114052	0.66520181	0.50526908	0.25746531	-3.0803868	0.043923569	-2.0033419	0.11885249	0.87925152	3.2271263	1.1822902	0.56117716	3.0407988	0.50827972	-6.5838491	-8.05253	-1.222821	1.0	0.0013144121	0.00061289184	1.0	0.0016259036	0.00012086759	1.0	0.0011722775	0.00083740416	1.0	0.005942636	0.0048887775
4.1196371	0.68169372	0.50785786	0.23666878	-2.9119382	0.051566563	-2.1664974	0.10279963	0.88183852	3.1870955	1.3657955	0.65225138	3.0490252	0.57741826	-6.6471478	-8.7619612	-0.070523747	1.0	0.0013530567	0.0002134165	1.0	0.0011687611	9.1015456e-05	1.0	0.0014371514	0.0002692685	1.0	0.0093237507	0.020463541
4.1093909	0.66803712	0.50708223	0.26019848	-2.8240856	0.056036427	-2.1367358	0.10557723	0.87858268	3.2324664	1.3434288	0.6697937	3.1274081	0.53925969	-6.2959399	-9.2829467	0.93434736	1.0	0.0018164763	9.7099751e-05	1.0	0.0019089345	8.3819223e-05	1.0	0.0017742874	0.0001031597	1.0	0.011807357	0.0029760516
4.1121208	0.68341751	0.51464207	0.22180416	-3.3141926	0.035087496	-1.9276358	0.12701249	0.88491453	3.3159129	1.1659279	0.51824723	3.0582085	0.59739758	-6.5394506	-8.5357462	-1.5064569	1.0	0.0013921611	0.00033089958	1.0	0.0016125758	8.7128912e-05	1.0	0.0012915852	0.00044213295	1.0	0.011366429	0.013026423
4.1263177	0.69250981	0.5219284	0.22194478	-3.3239959	0.034757101	-1.9715901	0.1222182	0.88061394	3.2827497	1.2170137	0.48720728	3.2772448	0.6262829	-6.3446262	-9.1502537	-0.75520957	1.0	0.0016493426	0.00021912766	1.0	0.0021930856	3.7317214e-05	1.0	0.0014012308	0.00030208837	1.0	0.012622813	0.0045075119
4.0991253	0.67066828	0.5060386	0.24360334	-3.384259	0.032791049	-1.9252706	0.12727497	0.88484548	3.472054	1.0832402	0.47544873	2.8283103	0.8152763	-6.7796484	-8.2037371	-0.35311154	1.0	0.0011505336	0.0003308672	1.0	0.0010972411	0.00018919522	1.0	0.0011748512	0.00039551261	1.0	0.012297448	0.0053318656
4.1128552	0.67042375	0.49728679	0.26854308	-3.2483274	0.037387037	-1.962181	0.12323121	0.88728649	3.421538	1.1464731	0.51412899	2.8442419	0.67813896	-6.7991405	-8.0218581	2.7805404	1.0	0.0012425751	0.00044807699	1.0	0.0008807257	0.00019027311	1.0	0.0014076882	0.00056571376	1.0	0.010597362	0.019377084
4.0987426	0.66706291	0.53265517	0.28409252	-3.2659059	0.03675952	-1.9429523	0.12532387	0.88568039	3.3827568	1.1573893	0.5850107	2.9195684	0.68691401	-6.3675566	-8.9332541	-1.3486436	1.0	0.001597031	0.00031833404	1.0	0.0022996334	3.9024664e-05	1.0	0.0012764312	0.00044578384	1.0	0.012696537	0.011575329
4.1014503	0.65592942	0.52786347	0.24916972	-3.1944399	0.039375498	-2.0856694	0.11049751	0.88477099	3.46144	1.1102311	0.60792294	2.9734856	0.77415101	-6.7649915	-8.0536796	0.63872734	1.0	0.0012444986	0.00044037521	1.0	0.00096859116	0.00018073697	1.0	0.0013703961	0.00055884901	1.0	0.01056709	0.0086009307
4.1348015	0.66938898	0.52057939	0.26105867	-3.4072097	0.032070901	-1.8683159	0.13373671	0.88712374	3.3654641	1.182328	0.51269661	2.7173488	0.97978777	-6.3128304	-9.4437031	-0.56738641	1.0	0.0017208147	0.00011984871	1.0	0.0021423913	4.0129983e-05	1.0	0.0015284478	0.00015622463	1.0	0.011073151	0.003828307
4.1029913	0.64508751	0.51725682	0.25760319	-3.179625	0.039939712	-2.0291168	0.11617958	0.88611844	3.4203696	1.1237213	0.5377469	2.7694405	0.74577468	-6.6863983	-8.4082136	0.68515904	1.0	0.001382876	0.00026346001	1.0	0.00099580073	0.00016004617	1.0	0.0015594997	0.00031064809	1.0	0.010682796	0.0038153448
4.11427	0.66850251	0.52868673	0.25577329	-3.5286438	0.028508124	-1.9272805	0.12705189	0.88546318	3.3611066	1.1773171	0.46012512	2.7449743	0.80305528	-6.2609674	-9.0965152	-1.1930568	1.0	0.001781759	0.00027728859	1.0	0.0024885767	3.2257156e-05	1.0	0.0014592356	0.00038909726	1.0	0.011572913	0.0042109843
4.1193718	0.66802689	0.53657319	0.26047377	-3.5240306	0.028636167	-1.9214415	0.1277009	0.88646001	3.3221172	1.2402513	0.57126233	3.0449467	0.66799679	-6.4601056	-8.9279065	-1.1859764	1.0	0.0014874807	0.00021495914	1.0	0.0018386348	6.173206e-05	1.0	0.0013272479	0.00028487717	1.0	0.0089829356	0.0093843454
4.1236347	0.65198659	0.52262832	0.23951448	-3.3297988	0.034562943	-1.9565503	0.12384087	0.88511106	3.3582022	1.1281431	0.54951094	2.9677536	0.82147344	-6.3415138	-8.9328612	0.59364505	1.0	0.0016925065	0.0002113313	1.0	0.001981448	6.2340566e-05	1.0	0.0015606615	0.00027931627	1.0	0.0098722665	0.01063055
4.0829349	0.65123483	0.51881112	0.2577703	-3.4242713	0.031545477	-1.8434485	0.13664395	0.88744773	3.4238005	1.1521578	0.46739957	2.8389416	0.7793044	-6.5282531	-8.5052149	0.47811392	1.0	0.0014502583	0.00031465552	1.0	0.0014847683	9.9152055e-05	1.0	0.0014345113	0.00041299048	1.0	0.012643997	0.0031832046
4.1015947	0.66825592	0.53626475	0.27402322	-3.3506165	0.033874983	-1.9759554	0.12175066	0.88617197	3.4483734	1.1036941	0.56145139	2.8183555	0.7198159	-6.4663201	-8.718008	0.096341195	1.0	0.0014713093	0.00020267457	1.0	0.0018678241	0.00010904614	1.0	0.0012903782	0.00024539753	1.0	0.0076088822	0.019154409
4.114712	0.65835584	0.52798453	0.2555673	-3.4020454	0.032231601	-1.922452	0.12758839	0.88262362	3.3906759	1.1608249	0.51478841	3.065451	0.82696884	-6.8506079	-8.6907926	0.86591449	1.0	0.0011978479	0.00018743264	1.0	0.00081500902	0.00013316409	1.0	0.0013725385	0.00021219556	1.0	0.015882586	0.00274299
4.1186026	0.6588711	0.52474447	0.26625377	-3.1255189	0.042066812	-2.0693649	0.11211024	0.88833973	3.3672158	1.1671732	0.63032791	3.0134746	0.679269	-6.6679797	-7.6855614	-0.60535641	1.0	0.0012696443	0.00046566519	1.0	0.0012685648	0.00044298145	1.0	0.0012701369	0.00047601586	1.0	0.0065607745	0.0042348016
4.114707	0.66262097	0.52005908	0.26696399	-3.2013547	0.039114776	-1.9694186	0.12245134	0.88330094	3.4482827	1.1092801	0.53047655	2.9011558	0.5770041	-6.2868071	-9.7198763	0.75818885	1.0	0.0018157142	0.00012915255	1.0	0.0019831249	2.0173159e-05	1.0	0.0017393242	0.00017888021	1.0	0.017385002	0.013615799
4.1210151	0.66723123	0.52579095	0.24533561	-3.3089558	0.035265227	-1.9637685	0.12305978	0.88987933	3.3925034	1.1635268	0.60192031	3.0494678	0.68817312	-6.8460472	-8.3247837	-0.75813575	1.0	0.0010989988	0.00051190196	1.0	0.00097817745	8.2993612e-05	1.0	0.00115413	0.00070761428	1.0	0.006030248	0.0083240804
4.108372	0.65312721	0.51468182	0.25326039	-3.2709953	0.036579736	-1.8754085	0.13291716	0.88431362	3.4407388	1.1494745	0.54441144	3.0366981	0.58243162	-6.3517911	-9.0352141	0.30962429	1.0	0.0016344512	0.00012406789	1.0	0.0022034744	0.00010799623	1.0	0.0013748041	0.00013140144	1.0	0.010597742	0.009193327
4.1163257	0.63628911	0.53368923	0.26473012	-3.2969604	0.035675612	-1.9752977	0.121821	0.88504136	3.2760979	1.1766704	0.59041834	2.9292134	0.66526824	-6.740237	-8.6665798	-0.63699506	1.0	0.001147906	0.00035167961	1.0	0.0012850114	6.1240026e-05	1.0	0.0010853443	0.00048420816	1.0	0.010261876	0.0094980732
4.0916564	0.65159837	0.53515335	0.25962508	-3.2446744	0.037518729	-1.9527285	0.12425614	0.88897048	3.3534636	1.2342674	0.51180127	3.0873887	0.67835113	-6.2397812	-9.0256718	-0.85720544	1.0	0.0018509161	0.00024261287	1.0	0.0023047136	4.3361039e-05	1.0	0.0016438468	0.00033353216	1.0	0.011053577	0.012344666
4.1223828	0.65014956	0.52564062	0.24152885	-3.2137635	0.03865105	-1.9585558	0.12362343	0.89415837	3.3803334	1.1202029	0.50640698	3.0188726	0.61842979	-6.6573172	-8.1135129	1.173514	1.0	0.0013340429	0.00032155337	1.0	0.0011671558	0.00025451155	1.0	0.001410194	0.00035214477	1.0	0.010174195	0.017013376
4.1121817	0.64739515	0.52689634	0.24095261	-3.1431753	0.041361033	-1.9101984	0.12895856	0.88460173	3.4262579	1.1124493	0.52793969	2.9937757	0.73793988	-6.5966207	-8.7406195	0.29163518	1.0	0.0013777385	0.00018187013	1.0	0.0013258581	0.00012236505	1.0	0.0014014117	0.0002090225	1.0	0.015674443	0.0043899969
4.1100494	0.66356002	0.53367009	0.24196622	-3.4485148	0.030813181	-1.8685054	0.13371476	0.88451833	3.2833357	1.1954058	0.62009418	2.919465	0.77192196	-6.4639015	-9.4942459	-0.4418013	1.0	0.0015897876	0.00015374604	1.0	0.0014747858	2.6767348e-05	1.0	0.0016422633	0.00021168685	1.0	0.0093197739	0.0017308308
4.1049789	0.62604815	0.53270416	0.2475789	-3.2253628	0.038222352	-1.9380563	0.12586154	0.88766964	3.4176538	1.1313527	0.59033012	3.1748516	0.62305322	-7.0720982	-8.6536564	0.20259839	1.0	0.00098045515	0.00020307412	1.0	0.00063019066	0.00012831602	1.0	0.001140282	0.00023718649	1.0	0.0075478143	0.001679348
4.1184746	0.64039875	0.53111372	0.26634703	-3.1846487	0.039747525	-1.9758024	0.12176701	0.88400168	3.3829464	1.1667811	0.53115127	3.0488357	0.73269141	-6.6487109	-8.5260511	0.099064036	1.0	0.0012706322	0.00022666277	1.0	0.001363072	0.00015018017	1.0	0.0012284516	0.00026156204	1.0	0.014890292	0.0090787345
4.1004631	0.66118143	0.5172457	0.25671726	-3.3568959	0.033670073	-1.9075727	0.12925379	0.88916726	3.3924174	1.141382	0.51563017	2.9752674	0.68603949	-6.5846962	-8.9798604	-0.1004437	1.0	0.001322822	0.00027451271	1.0	0.0015762327	4.1623016e-05	1.0	0.0012071898	0.00038078107	1.0	0.011419598	0.010553156
4.1094313	0.6543417	0.52547229	0.27041343	-3.3611738	0.033531164	-1.9187063	0.1280059	0.88796503	3.3978526	1.1711763	0.54057895	3.1234333	0.68040175	-6.3341752	-8.7368531	-0.017247721	1.0	0.0016812712	0.00023182943	1.0	0.0021161735	8.6421287e-05	1.0	0.0014828238	0.00029817966	1.0	0.0080434462	0.0060036679
4.1276468	0.65543178	0.53713303	0.23122261	-3.2242159	0.038264536	-1.9302411	0.1267239	0.88883175	3.4189023	1.1561747	0.56529058	3.0824473	0.76134535	-6.7090248	-8.44223	0.58404395	1.0	0.0012101419	0.00028648128	1.0	0.0012411672	0.00012974	1.0	0.0011959849	0.00035800285	1.0	0.011945891	0.0034037694
4.0941505	0.65238455	0.52721987	0.26961786	-3.5274931	0.028540009	-1.8208038	0.13933745	0.89243471	3.4323209	1.1205304	0.54947886	3.0393727	0.63173746	-6.2414236	-9.0366731	0.34613891	1.0	0.0018037363	0.00032230435	1.0	0.0027744789	3.1077014e-05	1.0	0.0013607833	0.00045519236	1.0	0.011718811	0.0073754843
4.1020997	0.65229897	0.52549064	0.25590839	-3.2733902	0.03649543	-1.921573	0.12768626	0.88201124	3.389324	1.1444983	0.57002908	3.1596956	0.7322053	-6.7237769	-8.5957227	-0.52625554	1.0	0.0012881789	0.00019670727	1.0	0.0010226562	0.0001601444	1.0	0.0014093378	0.00021339103	1.0	0.010547679	0.0019235436
4.0987439	0.67220154	0.52229155	0.25667464	-3.6008201	0.02657577	-1.8869922	0.1315878	0.89106508	3.4041737	1.1168616	0.53250184	3.1515826	0.73667335	-6.1527464	-8.923905	0.4002884	1.0	0.0019698015	0.00040949267	1.0	0.0030731416	3.0427139e-05	1.0	0.0014663437	0.00058246155	1.0	0.0090787029	0.0064130011
4.1022201	0.67142945	0.52369618	0.27431818	-3.6277733	0.02588733	-1.9154248	0.12837263	0.88811937	3.3671159	1.1221471	0.5390182	3.1196131	0.72465405	-6.1257945	-9.0995637	0.70683073	1.0	0.0020255543	0.00021993794	1.0	0.0033993857	4.1391777e-05	1.0	0.0013986704	0.00030140915	1.0	0.010769086	0.011931049
4.1090331	0.66190425	0.52560451	0.28214847	-3.6671597	0.024912447	-1.8995103	0.1301639	0.88133469	3.3546936	1.2043217	0.54638018	3.2418751	0.66551577	-6.9803747	-7.8880698	-0.14031903	1.0	0.0011313572	0.00040568783	1.0	0.00063580552	0.0003144594	1.0	0.0013574791	0.00044731567	1.0	0.011062024	0.0046268384
4.1188196	0.65849792	0.52377174	0.26664401	-3.6996694	0.024134807	-1.8788443	0.13252168	0.87986582	3.3422158	1.2365612	0.55762276	3.2133925	0.69944372	-7.0629365	-8.2943149	-0.077891842	1.0	0.00095794849	0.00027016358	1.0	0.00067259786	0.0002096816	1.0	0.0010881549	0.00029776172	1.0	0.011309663	0.0037802194
4.1241159	0.66730919	0.53207992	0.26840164	-3.3875088	0.032688135	-1.9682156	0.12258067	0.8867994	3.4699855	1.1212004	0.5299738	2.795054	0.75282007	-6.4493577	-9.5924611	0.14042536	1.0	0.0014696564	0.00015822597	1.0	0.0021538341	2.108545e-05	1.0	0.0011574639	0.00022080365	1.0	0.011814188	0.0036426579
