alpha	alpha_i_sd	beta[1]	beta[2]	beta[3]	beta[4]	beta[5]	beta[6]	beta[7]	beta[8]	beta[9]	beta[10]	beta[11]	beta[12]	beta[13]	beta[14]	beta[15]	beta[16]	beta[17]	beta[18]	beta[19]	beta[20]	beta[21]	beta[22]	beta[23]	beta[24]	beta[25]	beta[26]	beta[27]	beta[28]	beta[29]	beta[30]	beta[31]	beta[32]	beta[33]	beta[34]	beta[35]	beta[36]	beta[37]	beta[38]	beta[39]	beta[40]	beta[41]	beta[42]	beta[43]	beta[44]	beta[45]	beta[46]	beta[47]	beta[48]	beta[49]	beta[50]	beta[51]	beta[52]	beta[53]	beta[54]	beta[55]	beta[56]	beta[57]	beta[58]	beta[59]	beta[60]	beta[61]	beta[62]	beta[63]	beta[64]	beta[65]	beta[66]	beta[67]	beta[68]	beta[69]	beta[70]	beta[71]	beta[72]	beta[73]	beta[74]	beta[75]	beta[76]	beta[77]	beta[78]	beta[79]	beta[80]	beta[81]	beta[82]	beta[83]	beta[84]	beta[85]	beta[86]	beta[87]	beta[88]	beta[89]	beta[90]
-1.2456667	2.7926761	1.946252	2.8098205	2.3113409	3.4600444	4.9689187	2.6666417	0.91876737	1.0237568	1.1541212	3.0213665	3.5584353	3.4378766	-0.48336999	0.38794153	-0.11632453	0.83825297	2.1155201	0.97462229	1.0543506	1.0701936	1.1718905	2.940002	3.4110348	2.5021022	0.27256438	-0.61268094	-0.095072085	1.4968319	1.530897	0.59861899	-1.9864852	-1.4323582	-1.760922	-0.22492059	0.55568531	0.014262609	0.34355352	0.38039178	0.13823775	2.9024462	3.9761053	1.5126507	-0.65762572	-1.2647217	-1.034911	0.61413153	-0.1277239	1.3174594	-2.6268629	-2.3369298	-2.3791562	-0.85227857	-1.351009	-1.2827457	-0.62260097	-0.79991358	1.707427	2.8938616	2.4820683	2.8916363	-1.6878356	-2.708631	-1.2056324	-0.27006292	-0.2882354	0.030051688	-3.1110766	-2.5084125	-3.4503082	-2.0007355	-2.1592975	-1.1604034	-0.54847081	-0.9017452	-0.013139449	-0.15785761	0.96560988	1.9483229	-2.5526761	-2.5320363	-3.0223219	-2.0916376	-1.0624315	0.11500508	-4.7501811	-4.9062408	-3.453436	-2.3970913	-3.1746553	-2.2679072
-1.3515191	2.7620021	1.8046663	2.6925834	2.8672255	3.7883689	5.7013448	2.400228	0.5408741	1.2711626	0.98268414	2.4450674	3.2173031	2.6870196	-0.41571556	0.40287931	-0.46154635	0.93251591	1.774964	2.0395689	1.5455363	1.074641	1.160308	2.1646278	3.1186864	2.4586429	-0.074660568	-0.060844075	-0.31498994	1.7942065	1.7609433	1.7160931	-1.6514868	-1.2163125	-1.2372102	-0.050513689	0.71411272	0.16464787	2.0267041	-0.41628202	0.70164626	1.5498856	2.1195142	1.9193873	-0.99574953	-1.0310909	-0.61157375	0.80372752	0.49048687	1.1943141	-2.9265617	-2.6373027	-2.3620603	-1.1197322	-1.5221724	-0.54900015	-0.89842877	-0.17279313	-0.71406654	1.5901012	1.0944305	1.2466991	-1.5430034	-2.3846845	-1.7775582	-0.29851404	-0.87731278	1.7868203	-2.6229996	-3.5361402	-2.4956353	-1.6157098	-2.3796871	-1.3351658	-0.27463881	-0.41094228	-0.66530618	-0.67920898	2.2709563	0.81998682	-2.443313	-1.9997162	-3.4830393	-2.1352964	-1.3249797	-0.50335614	-3.1729884	-3.8293638	-3.2801592	-1.402075	-2.6365649	-2.288109
-1.3805744	2.7205258	1.9074348	2.9902215	1.7343665	3.5714773	5.3585201	2.9832706	0.81394488	1.2958456	1.6819892	2.8024763	3.5026017	3.7018091	-0.11578211	0.28214058	0.2677536	0.65027168	1.9459992	1.2787832	1.5913633	1.3409805	1.3513124	2.3503116	1.8778447	1.7607199	0.25399652	-0.12845735	-0.062860184	1.1221821	1.2083604	0.78048538	-1.5238987	-1.698012	-1.4254147	-0.083119326	0.80153953	0.38083994	0.75372916	0.17150013	-0.65806033	1.4568036	2.7410155	1.6608874	-1.5120488	-1.1957652	-0.95726741	0.54845279	0.30874474	1.0114258	-2.4225406	-1.9988868	-1.7379564	-0.77363162	-1.1249559	-1.3732714	-0.60714113	-0.17952716	0.83061395	1.1854399	1.5690723	2.7028169	-1.7663514	-2.417222	-1.0608246	0.11504929	-0.18729555	0.41890285	-2.7245383	-2.7409867	-3.1868261	-2.1897411	-2.2772077	-0.94625899	1.6844414	-0.53900608	0.008211959	-1.2898983	-0.32087994	1.9514799	-3.3812611	-2.4057769	-2.1316126	-1.4551235	-0.41124975	0.65434084	-4.8069912	-4.3915334	-2.9951919	-2.6123043	-3.0452614	-2.4998307
-1.3191962	2.7071908	2.6454746	2.810558	2.6606106	3.3586433	4.6835732	2.3314822	0.64187092	1.1971792	1.0589587	2.8132627	3.1533493	3.0120135	-0.29676824	0.46707359	-0.24288824	0.22992568	2.1071142	1.546793	1.3820792	0.9515756	1.6583602	2.2671489	2.8056781	1.9809477	-0.022064612	-0.81298933	-0.01720771	1.2591015	1.4841802	0.52994984	-1.9804532	-1.3764228	-1.4877789	-0.41622213	0.32899897	-0.30723681	1.0911842	0.23731004	-0.77358812	2.7943436	3.6826396	2.4691191	-1.4928475	-1.440348	-0.29123325	0.51520719	0.42970033	1.4341905	-2.5163801	-2.0443761	-2.4014688	-1.2758058	-1.4509288	-1.4372955	-1.2753195	-0.15343012	0.6048649	0.4833125	0.85431279	1.8710553	-1.8200076	-2.2494258	-1.1183162	0.35390249	-0.41269856	-0.10359397	-2.5913356	-3.159421	-3.2842977	-2.0459303	-1.8714077	-0.88670595	1.0610237	0.061277763	-0.66135617	-0.13077808	0.28557129	1.0438336	-2.5222446	-2.5720568	-2.4671914	0.11554386	-0.61705328	0.32611687	-3.5394667	-4.173558	-2.8766758	-1.6934123	-3.1998238	-1.5706016
-1.3799067	2.5743955	2.1216176	2.3188968	2.1065698	4.198599	5.6543464	2.17113	0.88403455	1.2687428	1.3625346	2.4576292	3.491795	2.9819199	-0.14113439	0.62908722	-0.19064221	0.90000941	2.0810189	1.1606151	1.993763	1.0394983	1.6522281	2.720499	1.9708316	2.1624076	0.49440637	-0.53261274	-0.021476714	1.5446833	1.6018127	0.7522126	-1.6208186	-1.2263958	-1.6843706	-0.15079792	1.0246583	0.36962016	1.326464	0.48411812	-0.45330143	1.249718	1.4460271	1.8556707	-1.1062991	-1.1398038	-0.42870747	0.93698777	0.4631594	1.1316205	-2.5070485	-1.9017289	-2.0423724	-1.2208896	-1.1805809	-0.91155281	-0.47954602	-0.082677991	0.35095228	1.4696533	-0.0071355306	1.2991317	-1.3161077	-2.496707	-0.93072483	0.42487744	-0.02587026	0.2309352	-2.387483	-2.7484143	-3.0096981	-1.3499299	-2.4641479	-0.63351819	0.0012162714	-0.37691808	-0.15034578	-1.9743373	0.33641315	-0.03080073	-3.4941586	-2.1813286	-1.91866	-1.4363412	-0.59379104	0.5391644	-3.9844287	-3.8423361	-2.954442	-2.390912	-2.6383156	-2.3016663
-1.3737596	2.5294866	2.3225472	2.7997317	2.756936	3.1053811	3.7565139	3.8028516	0.80100051	1.1058016	1.3531155	3.4010942	2.9320509	2.5156618	-0.47653051	0.78463025	-0.39413461	0.39527861	2.1155914	1.442774	1.5589955	0.91940143	0.92204741	0.62434302	1.710169	2.3782235	-0.044021509	-0.094001657	-0.16753122	2.0877239	1.3394972	1.6380872	-1.5259088	-1.2158614	-1.5662042	-0.28196458	0.29358796	-0.092734271	1.2846382	-0.050439586	0.003483901	2.7882523	3.0618307	0.8291209	-0.89360341	-1.4621262	0.28490856	0.91318487	0.188653	0.98901532	-2.3446107	-2.0739384	-2.0960165	-1.1051828	-1.2187217	-0.6283417	-1.4503127	-0.074983508	0.80529978	0.72317041	1.45103	0.71005928	-1.793255	-2.2331268	-0.73836189	-0.015854193	-0.94130932	1.3194481	-2.3711456	-3.0723822	-2.7288195	-1.8836522	-1.3714839	-1.9364981	-0.68645631	-0.39938756	-1.1234941	0.58317436	0.97676644	1.6134383	-1.8524831	-2.1522895	-3.377364	-0.74816659	-0.73854933	-0.19981918	-3.5322373	-4.1790489	-3.0423703	-1.4623347	-3.0419525	-2.5094987
-1.3041586	2.7001326	1.3969368	2.9946037	3.0149574	2.3444099	4.8064557	0.84305468	0.89504081	1.2070629	0.57896305	2.4332505	3.3704008	3.0709855	-0.31534535	0.61631139	0.064017938	0.94237569	1.8981152	0.86866457	1.1102201	1.0869669	1.4682702	2.0592701	2.6603606	1.2015996	0.36904511	-0.27736532	-0.11617816	1.7761347	1.4178467	0.77110584	-1.7174964	-1.3425972	-1.1721882	-0.43687742	0.60892852	0.038747292	1.7057918	0.22374594	0.64228722	1.2516251	2.1579421	3.0605456	-1.0596372	-1.5489364	-1.2795283	0.91773107	0.10812431	0.66744299	-2.7650173	-2.2000622	-2.115186	-0.81015343	-1.1474513	-1.4253308	0.48357079	-0.57976436	0.69158111	2.0818383	1.730214	3.8404033	-1.0407018	-2.7050528	-1.3902252	-0.09297774	-0.49730584	0.53362307	-2.5297199	-2.8154605	-2.697897	-1.42578	-2.4705844	-1.1440461	0.058527001	0.20951695	-0.047152069	-1.9020725	1.9794853	1.5715695	-3.8128663	-2.4008564	-2.3730355	-2.4940294	-0.73072633	0.56767394	-3.9727189	-3.8743611	-2.9059354	-1.8482784	-2.2862829	-2.6301595
-1.3685278	2.7154362	1.9646905	3.4153641	2.9530476	2.5989789	4.5468489	1.3236339	0.59839219	1.0495309	1.0039588	2.6785045	2.9957047	3.4675274	-0.18291555	0.53037624	0.40349713	1.3554326	2.1689562	1.4574669	1.6020684	0.93638785	1.8882746	1.3269122	2.3863662	1.0300221	0.3322946	-0.48218835	-0.18399697	1.4516191	1.4245303	0.98295147	-1.7141469	-1.3944509	-1.0696775	-0.3667481	0.4390547	0.066100298	1.1415642	0.49349279	0.90752434	2.0178501	3.3181134	1.5569753	-1.1585387	-1.7204491	-0.43847708	0.74229645	0.17846317	1.0309835	-2.3700371	-1.7371081	-1.6906489	-1.1380538	-1.201609	-0.79140178	-0.88982967	-0.58650583	0.73122928	1.1530095	0.84010959	3.234368	-0.89743865	-2.4601478	-0.90101928	0.090311167	-0.8706069	0.31663543	-2.7746205	-3.0161224	-2.3207984	-1.7046141	-2.0156973	-1.6135781	-0.16994604	-0.65335837	-0.10101359	-0.70790353	0.95133413	1.7823689	-3.6885003	-2.2565942	-2.1446317	-2.4187664	-1.0359966	-0.28906996	-4.1500625	-3.804344	-2.8011	-1.8276681	-2.6029332	-2.5218073
-1.4038895	2.6993978	1.6559758	2.5647588	2.7880372	2.7382716	4.8370548	1.6014742	0.78266452	0.98889411	0.80045339	2.620824	3.2941767	2.6491166	-0.33268878	0.85828022	-0.35175727	0.97445362	2.1181356	1.1864829	1.6451464	0.78681811	1.6324532	2.3413063	2.5534246	2.204887	0.33779795	-0.757692	-0.52039556	2.1237232	1.1043108	0.8516675	-1.3182415	-1.412145	-1.3873789	-0.12834194	0.44960826	0.3280574	1.7443509	-0.085420591	0.98690696	1.3325099	2.6628367	0.60873267	-0.38655873	-1.2105612	-0.67042636	0.79771468	0.3419	1.5425233	-2.6480567	-1.6804956	-2.1811266	-1.0754967	-0.73674792	-1.0898303	-1.0887306	0.19631299	0.078655586	2.4531278	0.82172024	3.2283563	-1.263749	-2.4446926	-1.5116711	0.1307757	-0.5985344	1.2631798	-2.8978188	-3.0783892	-2.9653553	-2.027396	-2.0691359	-1.4363386	-0.34829458	-1.0990504	0.65349076	-0.24899454	0.0047527821	2.0524703	-3.3678406	-2.6304853	-1.9680162	-1.9517446	-0.44821784	-0.14380059	-4.532973	-3.6109912	-3.1765934	-1.9461246	-2.5575693	-2.332703
-1.341735	2.6849873	1.7776917	3.1032637	2.9629818	4.8675305	4.9755473	3.8660052	0.88772226	1.4535133	1.7239866	2.2087522	3.520682	2.2449222	-0.51530465	0.43100211	-0.51512036	0.84389198	2.2415544	1.2700838	1.2595084	1.1578178	1.3184166	2.180671	3.2163573	1.2829439	0.56108625	0.019662722	-0.26815039	1.6176668	1.6367842	0.31208881	-1.3220212	-0.81129354	-2.2143539	0.19263304	0.7866949	0.16484623	1.5089064	0.068724643	-0.60585331	3.1814677	2.3311165	2.5499533	-1.2015644	-0.97862074	-1.0231245	0.61689563	0.40016864	0.71375072	-2.5830955	-2.0797315	-2.1607807	-1.0179225	-1.1086566	-0.5225996	-1.6380151	-0.25510826	0.42250142	0.94777666	1.4911642	0.70705464	-1.7799413	-2.0549064	-1.8038576	-0.25224374	-0.48932903	0.2760102	-2.4215193	-2.8860445	-2.7832937	-2.291471	-1.6680091	-0.88796223	0.76208106	-1.6321347	-0.74787886	-0.5746074	2.345625	-0.78343781	-1.9905747	-2.0900496	-2.7806317	-1.8840525	-0.81223575	0.18517543	-3.8928429	-4.5146311	-3.6417767	-2.1573202	-2.5237447	-2.4288678
-1.2546347	2.7084487	2.1748731	3.0437554	2.7805435	4.8257138	5.7113303	2.7874473	0.5003192	1.5651622	1.652249	2.1842993	3.5201423	2.3762088	-0.44574668	0.33640393	-0.43725166	0.8477282	2.3830817	1.1015827	1.3924305	0.77079585	1.1102191	2.1615971	3.2148133	0.68548103	0.27360701	-0.18905534	-0.3294598	1.3788766	1.4345285	0.20627729	-1.500099	-0.90787	-2.2839695	-0.066833747	0.66018687	-0.17002259	1.3360534	0.43584475	-0.36256231	2.6213057	2.5298879	3.2878966	-0.9079139	-1.080465	-1.044356	0.50822537	0.19049033	0.75586648	-2.4365283	-2.276714	-2.2927337	-0.96256857	-1.1348473	-0.91964649	-1.4255129	-0.44340902	0.68673182	0.92354073	1.7962309	2.4416945	-1.9630779	-2.2223623	-1.6577674	0.089672119	-0.67462875	0.78140864	-2.3580105	-2.9039624	-3.0763062	-2.0145083	-1.8574901	-0.83856985	1.0183295	-1.1779465	-0.96911649	-0.89390067	1.0348697	0.38835655	-2.254884	-1.9460793	-2.6323876	-1.2054269	-1.0032181	-0.487987	-3.4849302	-4.709925	-3.4713586	-1.7420427	-2.3290258	-2.4135803
-1.3514095	2.6335051	1.8181356	2.9398629	3.549113	5.0511488	4.7564947	2.9523195	1.1116989	1.5422022	1.1795662	2.5451238	3.2480158	2.934785	-0.43348087	0.56652734	-0.2283272	0.85457788	2.1787284	1.2110723	1.4973066	0.85462165	1.2045669	3.7337479	2.383976	2.0300101	0.53223636	0.10003879	-0.17875232	1.4581898	1.6497335	1.5173326	-1.6594533	-1.5842539	-1.8039806	0.04275381	0.74590793	-0.14055864	0.95080869	0.58902584	0.28508151	1.7765946	2.3332293	1.9895708	-1.7058965	-1.387471	-0.79524466	0.67750959	0.47035561	0.72257594	-2.5523074	-2.3362357	-1.9431963	-1.0251267	-0.87718179	-0.44692744	0.16121237	-0.08874283	0.29731838	0.31067958	0.95763289	0.77811583	-1.5915301	-2.1696715	-0.55767306	0.16446976	-0.30308686	0.56249862	-2.4428136	-2.8678332	-3.0119897	-1.9353006	-1.8262915	-0.79037928	-0.39182292	-1.6166924	-0.98773782	-1.0998083	0.075477269	0.44524379	-2.5402904	-2.1617561	-2.6861491	-1.797966	-1.0100593	-0.54513657	-3.8689981	-4.0185469	-2.9326699	-1.9739844	-3.0794838	-2.3423861
-1.2763116	2.6292382	1.5521479	3.1607326	2.5848753	4.494834	4.916261	4.197113	0.63499152	1.1088876	1.2126903	2.0983734	3.3561354	2.5289821	-0.59237517	0.7573723	-0.66109074	0.89349802	1.9131479	1.3233814	1.3122633	1.6414119	1.5517105	2.0591514	3.8311885	1.7806638	0.06509397	-0.73624134	-0.5224529	1.669076	1.489059	1.0105438	-1.9221574	-0.96810878	-1.807528	-0.50695617	0.57512925	-0.083781547	1.5001392	0.11657487	0.11644549	2.3234297	3.172408	1.417954	-0.71828702	-1.1100172	-0.97756935	0.32626227	0.11939981	1.7490004	-2.9883743	-2.2752067	-2.4838639	-1.3328368	-1.2407716	-1.4561621	-0.9750218	-0.46615462	0.065834315	2.4953749	1.7442794	1.0071273	-1.4990051	-2.3333835	-1.3682479	-0.73100382	-0.53288216	0.63034072	-2.930729	-2.7679606	-2.8658057	-1.8273561	-1.9987102	-1.2232092	1.0745578	-0.538313	-0.064142678	-1.1126131	2.0676917	0.9013991	-2.7634387	-2.7903846	-2.6181541	-1.5492708	-0.96694093	-0.48984629	-4.1658924	-4.1587674	-3.3288704	-1.8277492	-2.236168	-2.033132
-1.3189491	2.6161674	2.3730374	2.9990829	3.2236445	1.7711233	4.8928609	2.9217048	0.51268104	1.2511371	1.4464182	2.4906587	3.2194417	2.8859555	-0.21891999	0.46999139	-0.17480018	0.82497085	2.1806151	1.5860639	1.4456434	0.85526463	1.1759119	1.4598253	1.5723263	1.3488896	-0.1991653	-0.30568812	-0.21702828	2.0175205	1.1616856	0.46498534	-1.6571985	-0.95288664	-1.5619524	-0.011767111	0.68539501	-0.081217916	1.041877	-0.57672165	0.20279048	1.6059148	3.4070709	2.9606348	-0.48208803	-1.4481789	-0.69884632	0.68481298	0.3410865	1.0323432	-2.4571077	-2.4606745	-2.0923981	-0.75695672	-0.93951008	-1.0114227	-0.86701718	-1.1313705	-0.36226153	1.7252438	1.1884611	3.6169139	-1.6922112	-2.3674496	-1.7393198	0.48039192	-0.88134706	0.78189441	-2.1708321	-2.5890989	-2.8999793	-1.5492467	-2.4373931	-0.9379635	-0.32160916	-0.68320685	-1.5044617	-1.1934982	1.2101758	1.7399974	-3.5824505	-1.6781597	-2.7018868	-0.79107523	-0.81982069	0.61394645	-3.5704932	-3.7841501	-2.7374894	-1.4686927	-2.8173011	-2.2860753
-1.325344	2.5967522	1.4419093	3.1647319	3.3851995	4.2620981	5.0130142	2.879646	0.78785928	1.4446359	1.3916404	2.992065	2.8775026	2.4368388	-0.44425496	0.2345944	0.055334637	1.1013814	1.7451174	0.98284398	1.0337166	1.098822	1.2778955	2.320228	3.4765436	3.5306582	0.46558088	-0.00049068853	-0.26104122	1.3203804	1.6926851	1.396594	-1.5342671	-1.4253875	-1.1611731	-0.18436777	0.39388505	-0.13246443	1.0650515	0.19552932	0.34646872	2.0618402	1.1344917	0.94669181	-1.5116057	-0.8119923	-0.29533591	1.2437822	0.027608745	1.0490709	-2.4985191	-1.8397739	-2.0119458	-1.0581931	-1.2545472	-0.77430334	-1.1241734	-0.06160618	0.30098981	0.38278017	1.2452319	1.1788725	-1.5231978	-2.1647636	-0.67686414	0.19340435	-0.53446141	0.87099033	-2.6657943	-2.692452	-2.914756	-2.2886115	-1.6125291	-1.2586544	0.046994859	-1.2634472	-0.79287049	-0.37742394	-0.58366819	0.61922812	-1.7826348	-2.3179008	-2.3023978	-2.2582322	-1.0935734	0.48250548	-3.9126875	-4.0197237	-3.3231308	-2.0981348	-2.7355927	-2.0159898
-1.3435957	2.557075	1.7863873	3.1031158	3.7910426	3.5229573	4.510919	2.9988796	0.79499443	1.3258302	1.2954015	2.8584087	3.3916581	2.6179146	-0.24163309	0.28798174	-0.21717521	1.2089271	1.9619186	1.0041027	1.0946554	1.3175227	1.6717236	2.5086741	3.2329849	3.5137059	0.67838166	-0.24387349	-0.32674491	1.5772947	1.3605979	1.0486838	-1.7909286	-1.2148817	-1.2050038	0.38862007	0.29412064	-0.15226999	1.0892108	0.35869163	0.34058237	1.8590491	1.2733108	-0.012394928	-1.591977	-0.89530836	-0.60331852	1.3549621	0.14808688	1.0728476	-2.5084847	-2.1984606	-1.8845991	-0.48676171	-1.1150143	-0.60002332	-1.12203	-0.29715622	0.08261464	1.4887258	1.3511971	1.122246	-1.4170324	-2.1946223	-0.98975521	0.13223904	-0.37147845	0.62702003	-2.5047176	-2.9701188	-2.725291	-2.1555317	-1.9560712	-1.3200883	0.29388491	-1.0630288	-1.1253645	-0.58561667	-0.94706707	0.34135724	-2.3439591	-2.2154814	-2.8218782	-1.718247	-1.359533	0.96773547	-3.5506441	-3.5767856	-3.0100031	-2.519584	-2.6702896	-2.230937
-1.3925239	2.5850472	1.7258118	3.3858593	2.5581257	4.1986494	4.9449765	3.9987681	0.80643878	1.2042938	1.0843587	2.7365785	3.0982929	2.6310441	-0.31413475	0.41723712	0.13901938	0.66661096	2.1538526	1.5329314	1.4696675	1.0624789	0.94368113	1.81581	2.281652	-0.044511548	-0.36607548	-0.27651297	-0.19092337	1.9734293	1.6148904	0.83419918	-1.2627847	-1.773675	-1.4833065	-0.62488933	1.1674801	0.2365114	1.5266372	-0.11790243	-0.02211221	1.7614549	2.2383163	2.3631816	-0.65936407	-1.4912173	-0.83437722	0.53968286	0.36662816	0.88966735	-2.0935775	-2.1734486	-2.2819224	-1.6172061	-1.3171811	-0.70753711	0.027063414	-0.4628109	-0.098766925	1.9770466	0.38708544	2.097491	-1.706146	-2.5403043	-1.0118773	0.55305197	-0.69571995	0.7463188	-2.3428782	-2.8346532	-2.8579396	-1.7770055	-2.1310277	-0.61720944	-0.41264204	-0.93805914	0.47154442	0.34432732	-0.30318555	1.6160812	-2.4361448	-2.6636557	-2.2646874	-0.89806288	-0.99675535	-1.0303084	-3.7247514	-4.2642848	-3.263288	-2.3292075	-2.5320682	-1.8021277
-1.282736	2.6345102	1.6313404	2.9566007	2.2672253	2.9625808	4.7015585	3.538751	0.48413513	1.083183	0.84259058	2.3432483	3.4501413	3.5254898	-0.50938474	0.40527695	-0.31303391	0.34386708	2.1051346	0.87095867	1.1968415	0.87827033	0.20900567	1.8752196	2.4616193	0.99286563	-0.045495702	-0.40416046	-0.16136448	1.432111	1.7455897	0.66171399	-1.8754186	-1.4598824	-1.5587638	-0.37955642	0.75663511	0.13308802	0.85262234	0.32822557	-0.017700738	2.4962052	3.2767021	1.7090497	-1.1962683	-1.37034	-0.92490449	1.0060123	0.41249164	1.0077871	-2.1460387	-2.6426706	-2.6219618	-0.9470064	-1.0735962	-0.17701683	0.28131093	-0.35887252	0.93698841	1.807191	1.4873301	3.6396534	-1.7137707	-2.7043173	-1.6526782	0.27951634	-0.51155291	0.59505485	-2.2122053	-3.1144496	-2.8595418	-1.7235772	-2.2018244	-1.3420294	-1.1592083	-0.64053818	0.061266476	0.75820484	0.42949692	1.5713625	-2.0416596	-2.6348296	-2.7727186	-1.4067128	-0.80141332	0.21945779	-3.8560526	-3.8932523	-2.7678616	-2.5884052	-2.5333065	-1.6956294
-1.422854	2.7602343	2.420926	3.7034942	2.6494604	3.1319408	4.2074195	3.1942678	0.6757217	1.2868351	1.0343264	2.9462297	3.3564537	2.3991276	-0.37094765	0.87901413	0.080685266	0.99552465	2.3518144	1.4663524	1.9755192	1.0632659	1.2584809	1.6733702	2.5122451	0.25851363	0.61773447	-0.3451469	-0.3015536	1.2601136	1.8243791	1.0338232	-1.9703739	-1.4142617	-1.5329359	0.24196862	0.70997097	0.23739095	1.6827083	-0.32767795	0.55729305	2.3742062	2.4235115	0.78913748	-1.2307238	-1.2483035	-0.69325111	0.66450853	0.43099627	0.79874934	-2.8059988	-2.0691369	-2.0262206	-1.2668305	-1.065785	-1.3222531	-0.22145983	0.18744746	-0.039780793	2.3168909	1.7327461	2.4502814	-1.4698878	-2.5341143	-1.4095131	0.091255975	-0.76121105	1.4020312	-2.664042	-3.7004629	-3.6761111	-1.8827232	-1.6841364	-1.1487769	-0.5220947	-0.79619835	-0.15031166	-0.90924684	0.24537554	2.800815	-2.8901441	-2.4024403	-2.6552782	-1.9097642	-0.83562201	-0.63252438	-3.7025954	-4.4655379	-3.2847784	-1.4909519	-2.6057503	-1.9574647
-1.306109	2.6879622	1.473404	3.0032848	2.8468649	4.3340718	5.3531945	3.5223797	1.1993985	1.1544778	0.98588244	2.0496323	3.13424	3.3279973	-0.59882705	0.5048732	-0.26928536	0.79259415	1.7628694	1.3009451	1.4123228	1.2172796	0.41257135	1.6976595	2.1104385	1.582985	-0.067144259	-0.33973215	-0.45120922	1.6029705	1.6578895	1.3283542	-1.9174367	-1.1776697	-1.5732048	-0.42325579	0.72910103	0.2080365	1.0289021	-0.15812389	-0.098891839	2.254764	3.988642	1.5789596	-0.60341656	-1.4085269	-0.64876821	0.48146514	0.70506762	1.0765174	-2.7684818	-2.5867432	-2.3721193	-0.60421188	-1.0967723	-0.085017822	-0.45755634	0.12619126	1.3016691	1.2382416	2.9393818	1.9977759	-1.7223376	-2.7882263	-1.5961315	-0.44672117	-0.037821988	-0.1248602	-2.6689987	-2.641137	-2.9360771	-1.8044914	-2.1199748	-1.1686558	-0.07742658	-0.99024908	-0.98373857	0.67299095	1.5252047	0.43453857	-3.4522458	-2.2176246	-2.9881688	-2.3894035	-0.4061815	0.017511815	-4.0536575	-4.1716105	-3.1255001	-2.468852	-2.5544446	-2.4326102
-1.3121688	2.7269619	1.5514511	3.0917025	3.0694343	3.9285158	5.5003147	4.1437855	1.0003649	1.2541205	0.68457932	2.462099	3.2697505	3.1650684	-0.44921998	0.59819249	-0.044180017	0.8949108	1.6998698	1.3240658	1.7293877	1.474807	0.85013823	1.5535117	1.656774	1.6457309	-0.17893838	-0.19638873	-0.32049761	1.249317	1.6854694	0.75475575	-1.9095029	-1.153106	-0.96683514	-0.088137631	0.83113933	-0.12691472	0.73982776	-0.12758984	0.013859194	0.97008355	4.5362989	1.8071906	-1.0092737	-1.4967392	-0.43436189	0.58873695	0.28639582	0.60276063	-2.5874458	-2.1970721	-2.2780114	-0.80836819	-0.86436809	-0.70734218	-0.47739323	-0.13952724	1.0470172	1.0211314	4.0980315	1.806576	-2.0711778	-2.7731346	-1.5151262	0.41742526	-0.33761693	0.26868211	-2.4169948	-3.2970057	-2.458821	-1.6942377	-1.5700402	-1.4240713	0.058353843	-0.60927259	-1.2823769	-0.45366302	1.6563093	0.4579982	-3.4523106	-1.9674995	-2.9754518	-2.9152301	-0.85602961	-0.36690035	-3.6156527	-4.2223163	-2.9723585	-2.1668394	-2.5575247	-2.9130682
-1.4738107	2.7421786	1.5268696	3.0233082	3.4642488	2.6265645	4.4140284	0.73518346	0.22528304	1.2224052	1.430617	2.9539916	3.4791795	2.6330846	-0.10169406	0.9092157	0.043104773	1.4113884	2.3050024	1.5105393	1.4509575	0.96613712	1.5218467	1.1270863	4.0466492	3.0814138	0.48578316	0.067575344	0.027435259	1.5287714	1.4376379	0.26987279	-1.2491815	-1.3738516	-1.4846606	0.25325318	0.39413608	-0.091052118	0.86309619	0.17008008	0.75731702	1.5050399	2.902814	0.99711385	-1.6329009	-1.3093685	-0.77698333	1.1679603	-0.062682224	1.6916235	-2.2918763	-2.368614	-1.8194085	-0.7844451	-0.9199627	-1.0236506	-0.16075533	0.0056373379	-1.1467699	1.3769108	0.9028169	1.7587384	-1.2929953	-2.2741994	-0.92938475	0.081890688	-0.76386444	0.96594719	-2.6090827	-2.3695244	-2.7895668	-1.2561816	-1.8339626	-1.0409221	-0.24098983	-0.68859563	-1.7037209	-2.9380807	0.91707472	1.1892572	-2.4707852	-2.4565026	-2.7272686	-0.72736899	-0.83816139	-0.49135648	-4.2693681	-3.6705681	-2.7624593	-1.9256528	-2.7165021	-1.4409659
