alpha	alpha_i_sd	beta[1]	beta[2]	beta[3]	beta[4]	beta[5]	beta[6]	beta[7]	beta[8]	beta[9]	beta[10]	beta[11]	beta[12]	beta[13]	beta[14]	beta[15]	beta[16]	beta[17]	beta[18]	beta[19]	beta[20]	beta[21]	beta[22]	beta[23]	beta[24]	beta[25]	beta[26]	beta[27]	beta[28]	beta[29]	beta[30]	beta[31]	beta[32]	beta[33]	beta[34]	beta[35]	beta[36]	beta[37]	beta[38]	beta[39]	beta[40]	beta[41]	beta[42]	beta[43]	beta[44]	beta[45]	beta[46]	beta[47]	beta[48]	beta[49]	beta[50]	beta[51]	beta[52]	beta[53]	beta[54]	beta[55]	beta[56]	beta[57]	beta[58]	beta[59]	beta[60]	beta[61]	beta[62]	beta[63]	beta[64]	beta[65]	beta[66]	beta[67]	beta[68]	beta[69]	beta[70]	beta[71]	beta[72]	beta[73]	beta[74]	beta[75]	beta[76]	beta[77]	beta[78]	beta[79]	beta[80]	beta[81]	beta[82]	beta[83]	beta[84]	beta[85]	beta[86]	beta[87]	beta[88]	beta[89]	beta[90]
-3.6218427	2.5073701	-0.041372339	-1.7397366	0.29300304	0.52348649	-0.45015997	-1.8245001	0.57762927	-0.050828789	0.83426648	-0.37916573	-1.1996028	-0.90478827	0.08351722	-0.10324913	0.48798326	-0.92874429	-0.73143778	0.20297133	0.43720557	0.92742174	0.53492515	-0.67415148	-0.71961616	-0.032452543	0.67029661	0.11556879	-0.54801074	0.50354816	0.2897705	1.0160217	1.5922762	0.26285644	1.0980779	-0.92631602	-1.2890551	0.28212245	0.53146164	-1.0061689	-0.8031659	-1.4000413	-0.91074756	1.0672241	-0.95645249	0.13941904	-0.3812809	0.31912296	0.19745496	-1.0397403	0.59502873	1.9507968	1.9686503	-1.9232219	-1.3620884	0.69537288	-0.80690281	0.91220068	0.48888532	0.66128726	2.9682582	0.52517757	-0.065793688	0.75908219	1.1178848	-0.26192887	-1.2101401	-0.095820142	0.36126195	1.3198935	0.70579374	-1.3125301	0.49587046	-1.5717622	-2.6010377	0.79351334	1.7533643	-0.55903129	-0.39855405	-0.85127603	-0.20261513	2.2951368	2.2076613	0.30495003	-1.1295117	-3.088561	1.4213299	-2.4594338	0.12891225	0.75876292	1.5200268	-0.75573894
-3.63588	2.5085869	0.091774149	0.24556864	0.22582121	0.7886997	-2.4179783	-1.1710836	0.52958864	-0.3976071	-0.091284493	-0.70971971	-1.3518826	-0.3817533	0.33852059	0.33399303	0.5297717	-0.24151019	-0.59452318	-0.10848355	0.091883856	0.95148053	0.40873921	-1.5628474	-2.3771947	-1.9960282	-0.4953546	0.13336944	-0.65983104	0.19833202	0.0028784925	-1.2032804	0.99323749	1.2847007	1.3097217	-0.5516701	-1.3566755	0.8776922	-0.77346239	-1.3361854	-0.57581077	-1.1586598	0.91482572	-1.226645	-0.479177	0.77383085	-0.26300481	-0.54403731	0.081120764	-2.958742	-0.27083274	1.1179078	2.2969356	-1.0434683	-0.87254717	0.40985728	-0.081728344	0.60307021	-0.25115764	1.972709	1.3046428	-0.18533779	-0.534435	1.2328052	0.60663984	-0.80490004	-1.3228361	-1.6570902	-0.19624547	1.5457661	-0.22414382	-2.0383551	0.7321326	-1.4135959	0.67318506	2.1690217	2.9391982	-1.803351	1.4721712	0.99506827	0.29575113	1.774157	3.3711258	0.29293346	-0.53658371	-0.52226379	0.62908021	0.48918171	-0.52290813	0.27882453	2.3818893	0.57660818
-3.5184028	2.4481447	-0.33821326	-2.2406014	0.36498784	0.64703133	-2.8745972	-0.3908336	0.40714865	-0.24806547	0.37700218	-0.27066739	-1.5007988	0.050077978	0.38609951	0.064302225	0.030024978	-0.23729576	-0.82613112	0.088560569	-0.36047447	1.3073296	1.4810349	-0.86408052	-1.9980429	-2.8000373	-0.81884075	-0.55287038	-0.78635557	0.093679457	-0.38517221	-1.029615	1.7816307	0.71470881	1.770349	-1.2413169	-1.4920423	1.8416181	0.018764531	-1.3798793	-0.42455426	-1.8579765	-1.0518869	-1.6003272	-1.2902038	0.2908143	-0.073522413	-0.08474682	-0.26755359	-1.9817398	-0.51813056	1.2129593	1.4727011	-0.59281654	-1.1929033	0.7944227	-0.76187712	1.3218034	0.87486334	2.1469905	2.800396	1.1595729	-0.016968865	1.2936224	1.1166116	-0.54763256	-1.5033285	-0.52614978	1.0675873	1.2899765	-0.44995556	-0.613461	-0.13183037	-0.39758689	1.0832075	1.3605325	2.1558991	1.5804611	-0.097899572	1.026868	-0.6881877	0.70328894	1.7132092	0.36406772	-0.75171163	-0.16965777	0.93652302	0.23370822	0.077120024	-1.2092222	1.0169759	0.91922971
-3.7279165	2.443926	-0.0027856544	-0.0073288765	-0.21006076	-1.299939	-2.4316552	-0.092974955	0.38140148	0.3252952	0.28177225	-0.2519724	-1.5092811	-0.33101948	0.66693337	-0.051728847	-0.12912013	-0.22227156	-0.28060983	1.1945633	-1.7999027	0.37164557	1.0058693	1.0194138	-0.47962418	-1.9199435	0.44668842	0.29928844	-0.28512499	0.14183454	-0.037795941	-0.50842743	0.68907508	0.11459086	1.7985052	-1.1061495	-0.72158961	0.73654887	0.59307088	-1.2777825	1.4618839	-1.2477129	1.4361192	-1.7383038	-0.70470464	0.62974483	-0.73948421	-0.66632468	0.40072875	-2.2089978	0.77837443	1.091055	2.003926	-0.63562247	-0.62167224	-0.56803778	2.0849062	0.095141407	1.1518019	0.45814226	3.3767115	-2.0637342	-0.11358494	0.58747855	-0.3144972	-1.047133	0.20490892	-0.66696046	0.90604785	0.95165886	-0.27295414	-0.19501305	0.9281506	-0.84559161	-0.69552045	0.32366335	2.9767537	-0.95370682	0.63028072	-0.40809734	0.80120748	1.4526115	0.79518204	-2.1356735	-0.67944311	-1.3876511	0.025095236	0.13493139	-0.96730131	0.88580802	0.88510922	-0.68910828
-3.4165321	2.5027129	-1.0796128	-0.52631092	0.75899864	1.7738277	-1.6906031	-2.5233182	0.91690173	-0.1486152	0.014829657	-0.647793	-1.2374464	-1.4684715	0.875743	0.91277974	0.89011732	0.14129995	-0.7619448	0.58096921	-0.17235026	-0.11961058	-0.16697676	-0.1670256	-1.2369486	1.5744819	0.65127439	-0.33271385	0.034211944	-1.2455248	-1.117388	-1.0664175	0.76406393	1.9001777	1.2754272	-0.026142403	-1.23589	0.2130431	-0.62318457	-0.79480525	-1.2287198	1.1435168	-1.6710579	0.58341891	-0.80327572	0.30303264	0.41036263	-1.3291208	-0.24727259	-0.48110411	1.8973244	1.0313297	1.2611924	-2.3072561	-1.2055344	0.69947891	-1.3789545	1.4910888	0.41606585	2.8141753	-1.0572981	-0.26736559	1.2851559	0.19899578	1.4681608	0.506981	-0.5514194	0.46708364	0.42511038	0.92707936	0.79488495	-0.16958445	0.1832021	-0.12630805	-1.6628083	1.2043139	1.0173895	-0.440489	-1.3616569	-1.0560093	-0.55772228	0.77675832	2.6239976	-0.029231779	-0.47847595	-1.4484801	-0.36766573	0.880795	1.2682886	-0.059091774	0.73191433	-1.4142478
-3.517785	2.2213438	-0.13763522	0.050382845	0.67408953	-1.6231531	-2.0208358	-0.30351284	1.2338999	0.2585493	0.62134577	-0.77002723	-1.2479927	-1.2855164	-0.013108632	0.21514833	0.50813859	0.18045051	-0.76741452	0.43343759	-0.19253227	0.94064036	1.2043192	0.51020203	-1.2924169	-1.8438821	-0.18264248	-0.28952018	0.74519835	0.25846554	-0.26475318	-0.54780807	1.5900064	0.20198776	1.6758134	-1.324649	-0.9674802	0.77366697	0.12486427	-2.1256317	0.71422137	-0.93074753	-0.73574964	-1.8137649	-0.3976997	0.14970357	-0.080201444	-0.88016311	-0.42934929	-0.23239593	1.1822104	1.052651	1.8900216	0.099473372	-1.5442445	-2.2834083	0.84196434	-0.31984342	2.1026732	-1.7422716	1.984688	-0.34440061	0.78634735	0.19941758	0.1144226	-1.2049817	-1.5090734	-0.5993069	1.4673794	0.61634977	1.3014651	0.23218215	0.73425465	-0.26296623	-0.035188588	1.0697324	1.964962	-0.083699005	1.508659	0.54344837	-0.4705636	2.2532441	1.9846075	-0.88701953	0.098236218	-3.1959819	-0.65596916	-0.30831667	-1.1241281	0.94621134	1.6037577	-0.37094355
-3.308551	2.2326335	-0.89590228	-0.80073949	0.23265611	1.2934752	-3.5255025	-3.6367294	0.79407187	-0.017234937	-0.16245637	-0.26185975	-1.2437621	-0.33168798	0.11043828	0.57151317	1.7880032	-0.28687699	-0.10257311	0.04659173	-0.13725777	0.57649052	0.28550566	0.39783785	-1.3642084	-0.25015766	1.503365	-0.33371772	-0.47906376	-1.124703	-1.2498946	-1.1263386	0.33886234	0.44141513	1.6302973	-0.50184703	-0.3260057	0.81981052	0.39042105	0.69143559	-0.34811531	0.16420698	-1.3253229	0.85819947	-0.031109153	-0.64349238	0.81842505	-0.55006599	0.12541872	-0.3432938	1.1886568	0.69452116	1.6443574	-2.1020869	-0.65302372	-0.050038594	-0.36356083	1.1201215	1.2135488	0.78621134	2.2141515	-0.096611391	-0.054822533	0.98430918	0.98398727	0.82615505	0.35814129	-1.3437755	0.19589479	1.0169555	0.52921884	-0.13239523	0.54780359	-1.2746827	-5.2447934	1.8320785	2.1630643	-0.57469883	-1.618848	-1.5271936	2.2783846	0.44786544	1.6221695	-2.2069377	-0.73507152	0.49521991	-0.44093795	-0.23909817	1.7819907	0.95537561	0.72208687	-0.42221485
-3.4686077	2.3507532	0.23729076	-0.19711084	1.1126546	-0.11523565	-2.0063851	-0.12380083	0.98161901	-0.23232902	1.1577436	-0.41924485	-1.7490246	-1.0578174	1.0423661	0.2622229	0.78251328	0.28361373	-0.39590516	-0.4389083	0.13176716	0.29249037	1.2243528	0.085727985	-3.3874592	-1.286233	0.06662799	-0.61135675	0.91866009	0.10560975	-0.2879856	-0.33572735	1.3224072	0.011782054	1.594313	-0.96243626	-0.86568636	0.55556721	0.22078168	-1.9333814	0.16723779	-2.6465067	-0.96067526	-0.65056787	0.26463753	0.25618357	0.21796117	-0.39192083	-0.27124234	-0.77075092	1.8800308	1.5071714	0.90403228	-1.4484451	-1.467357	-0.2110389	-0.81371102	-0.31906296	1.0718469	-0.21930417	1.8295374	-2.1031879	1.0007083	0.67196907	0.9321866	-1.3883383	-1.6938577	-0.14386504	1.335128	1.9255887	1.652712	-0.72490236	1.1678807	-0.28741978	0.44232002	0.2936177	3.653454	-0.85595181	0.3038416	1.3734372	-1.6230871	1.7289981	1.0222251	-0.48227152	-0.29798508	-2.8954879	-1.6297806	-0.81339893	-0.059270545	1.7685289	1.7784645	0.035604859
-3.6378071	2.6808087	-1.0928244	-0.48266201	-0.15798929	-1.8090965	-0.91908072	-2.3859203	0.94582287	-0.061017567	-0.59539074	0.0066579266	-1.0719593	-2.4411079	-0.15125462	0.61755257	0.30279809	0.30015295	-1.0808108	1.5837769	-1.6124501	1.3549476	0.64133123	-0.97906802	0.26053632	0.53020047	0.48925378	0.45821135	-0.53375328	-1.1436331	-0.57525527	-1.4186461	0.68296109	1.3506612	1.3844285	-0.85390293	-1.1179522	0.38278519	-0.85623289	-1.1139629	-0.050435937	0.087197074	0.38397865	-0.64599834	-1.2458038	0.53781763	0.44889251	-2.0230441	-0.60020355	-1.5426172	0.82002247	0.0092655267	1.5057177	-2.2484665	-0.67037915	-0.42189459	1.6555274	-0.29668575	1.0949132	2.5623231	0.62161237	1.9750044	1.3755873	0.093060417	1.0805045	-0.94658542	-1.4193196	0.22473261	0.72153751	0.8971948	0.50548165	-0.33743856	0.17134583	-0.16704996	-1.8760468	0.96200418	0.29746548	1.1599307	2.3004004	0.088907613	0.25394035	1.556959	1.8396004	0.030981008	-3.257583	0.58862682	1.0953045	0.59201065	0.56393324	0.1669582	0.53045923	0.1122467
-3.5742658	2.5390924	-1.031617	-0.74413706	-0.39044709	-1.7787024	-0.32208132	-2.8770207	0.22460657	-0.12374609	-0.64797633	0.27664579	-1.0496669	-2.6817987	-0.18425572	0.52813603	0.4862844	0.24890903	-1.0866141	0.67861149	-2.4758534	0.98485532	0.57266862	-0.8780364	-1.9897363	0.25502725	0.68638971	0.50805818	-0.37969409	-0.98426064	-0.57749404	-0.59911624	1.4417821	0.93901609	1.0109607	-1.1431086	-1.1539378	0.65947152	-0.44573638	-1.8348591	-0.13217106	-1.0133026	0.63896338	-0.22221468	-0.69478679	0.2969164	0.89339133	-1.9455944	-0.25800883	-1.7207904	0.97700966	0.76258749	2.0259344	-2.4301711	-0.63014832	-0.66665779	0.62068311	0.16787526	2.2207619	2.4010372	-0.050639235	1.9574585	1.0463863	0.47089599	1.1879595	-1.2364759	-0.79419268	0.64347582	0.61401501	1.1359139	0.5568725	-0.80681571	0.38891882	0.30017586	-1.8933417	-0.012535362	0.40965106	2.847567	1.4755356	1.7165657	1.5854506	1.5232786	1.9049852	-0.36259075	-1.8789468	-0.26892617	-0.46277497	-0.08897599	1.1806457	-0.106738	0.90793869	0.6964225
-3.8107906	2.6985542	-1.3339428	-1.9672823	-0.049225349	-0.01462533	0.061629817	-2.7475322	1.0216987	0.32803447	-0.83595725	-0.34651195	-1.1060695	-2.3587669	-0.58293321	-0.12809256	1.964121	-0.19283307	-0.59458868	0.69529536	-1.5925208	0.56801438	0.49097616	-0.17003087	-2.3726092	-0.24994308	0.49570113	0.79781643	0.41809308	0.26489411	0.23374033	-1.530082	1.2493207	0.21503982	1.6516249	-1.0530196	-0.4720198	1.9300232	-0.036962896	-0.62663767	-0.50872118	-1.8908294	-0.60608872	0.76111373	-0.65457465	0.22251266	0.2573431	-1.9125244	0.41293485	-1.3248854	2.2498583	0.80781494	1.6817042	-1.0062998	-1.3137775	-0.15626737	0.49441831	0.63553207	1.370425	1.4671	0.10240421	-1.0685294	1.5860569	0.64398782	0.99090116	-1.7467229	-0.21073417	0.77305613	1.3859678	0.76531873	0.1775874	-1.034038	0.61598596	-0.55981477	0.30941365	0.33134024	0.78911583	0.082944707	1.1776527	0.79490292	1.6467684	1.574167	1.3038834	-2.0434096	-1.0075736	-0.59514175	-0.53138975	-1.8139221	0.99420258	1.482249	0.030459626	0.04228487
-3.8586769	2.7772279	-1.6826294	-0.84643059	-0.30532242	-0.80021515	-3.0703973	-0.73338442	1.1678232	0.091499357	0.043904863	-0.79186605	-1.0255492	0.37750637	1.0079311	0.4229224	0.41953518	-0.32854329	-0.0017646364	-0.66957732	0.41035009	0.7483196	0.97018984	-0.26783793	1.3795645	0.19625741	0.87626284	-0.31975456	-0.40291193	-1.2560341	-0.82522823	-0.85040065	0.54380498	0.75995362	2.4549791	-0.19841307	-0.65281622	0.34585896	-0.83289596	-1.3174963	0.18897486	0.02251813	1.1422444	-1.1815303	-0.024895188	0.90948277	0.42739011	-0.14549732	0.14778739	-0.74095462	1.0842374	1.5909218	2.1331916	-1.2673543	-1.3421353	0.070037559	0.028977443	-0.79074619	1.3386857	-0.98493983	1.1446708	1.74061	0.36907084	1.5833567	0.085301022	-0.25693743	-1.2680917	-0.9374771	0.28295873	1.1606094	0.89925682	0.17336296	2.1087699	-0.65480855	-3.3445736	2.6777096	1.4887759	-1.4603034	-1.6460615	-0.69004112	-1.1361036	1.6167747	1.7171762	-1.7835038	-1.0192591	-3.8914122	-0.43747692	2.819865	0.048762818	-0.15566396	1.6319376	-0.51084581
-3.6994601	2.7067246	-0.4798486	-0.97155675	0.50683124	0.53685028	-0.86683408	-3.0296319	0.9199206	-0.28725336	-1.0410223	-1.8220943	-0.68293815	-2.9614658	-0.97811787	0.39470741	2.1330118	-0.028261917	-0.11674853	-0.093041032	-1.3887859	0.81285359	1.4770647	-0.74232277	-4.4871665	-0.55169302	-0.015898164	0.90221721	-0.31740779	-0.4067057	0.0040571531	0.013768293	1.3494345	0.89186357	1.2680805	-1.1077871	-0.58511636	0.89606195	0.023192119	-1.5595315	-0.28588175	1.132221	-2.8172888	0.11207398	-0.75757491	0.78120618	1.0715704	-0.38819276	-0.33447531	-1.2964835	0.6541068	1.1581	1.3416176	-1.0407223	-2.1619423	0.71908544	0.0042900649	-0.10359555	1.8170068	0.89483413	1.6401728	0.77842166	-0.2735528	-0.06834438	1.6292898	-0.68582069	-1.1234647	0.23584835	1.886149	0.61454635	1.2531997	-0.58063417	0.83686413	-1.1513611	-2.2111756	2.0588698	1.0925055	0.33297408	-0.84862645	-0.39192391	0.47042917	2.2015709	2.2108371	2.000541	-0.75556534	-0.27356628	-0.4314768	-1.0888318	0.90375347	1.8263853	0.61453437	-0.8111891
-4.0412954	2.8752959	-2.1978357	-0.77243585	-0.22843027	-1.7331685	-2.766765	-2.1530798	1.2590574	0.26243321	1.1574914	0.80817287	-1.7138749	0.30962763	0.7401052	1.2042832	1.064866	0.33534685	-0.81253469	0.89575212	-1.2628605	1.1333479	1.5166122	-0.023817172	-0.062767735	0.30342698	1.0943923	-0.15199431	0.568462	-1.6206377	-1.5319735	-2.1739359	0.38506902	1.5715872	2.9571657	-0.6148877	-1.2541262	1.0074517	-0.94399435	-2.8205491	0.28719141	-2.0114105	-1.024602	-1.5071189	-0.3777617	0.19540243	-0.81006454	-0.83229001	1.0604373	-1.903824	1.1957042	0.87191876	2.1187291	-0.64784426	-0.93153699	-0.18049681	0.86338402	1.0030534	2.5301828	0.70509698	2.510543	0.1289962	-0.91585014	1.2870956	-0.00047061761	-0.14125828	-0.22325176	-1.515309	1.1974227	0.56759332	1.60132	0.17043264	1.6064842	-1.7312996	-1.6532796	2.7013015	1.6519825	-0.044227815	0.57115837	1.1659459	-0.96837399	1.0481768	1.8109412	-2.139836	-0.80050487	-1.601996	-1.12768	-0.58181536	1.9156187	-0.1162382	0.41215181	-1.1249059
-4.0950819	3.1473974	-1.0910742	-1.0713213	0.014843537	0.5100313	-1.8599333	0.72839971	0.81977606	-0.66466007	-0.18217502	-1.5374818	-1.0959349	-2.1754368	-0.75352975	0.21567273	0.56520811	-0.46105808	-1.0899025	-0.57442078	-1.193671	0.30567629	0.59775543	-0.70992575	-2.0648179	-1.1580671	0.54550918	-0.25874468	0.21562785	0.48775546	-0.37624658	0.058382637	0.68281478	0.76243301	0.72250176	-0.31469912	-0.64280291	0.66984544	0.14220096	-1.1468844	-0.89032522	-0.37857242	-0.17772234	1.9982984	-1.0397174	0.99105506	1.0741266	-0.47901631	-1.3383254	-1.2400186	0.3196842	1.4752953	2.2598788	-3.8193561	-2.1238011	-0.44384385	0.27892645	0.13317883	0.78902598	-1.9798552	-0.13069967	2.2735066	2.0478991	0.15615142	1.3184967	-0.75718141	-1.6467421	1.3300816	0.57351679	1.5618315	0.73392236	-0.73777153	0.14398631	-0.45730121	-0.16439263	1.2901862	3.52711	-2.8588989	1.1189454	0.59186194	1.14648	2.5783608	1.2737051	0.26239183	-1.155516	-2.2061058	0.62374701	0.9865476	0.43691872	1.0080427	1.0543416	1.0460157
-4.3015697	3.2851794	-1.5042705	-0.14067185	0.98371766	-0.43279632	-2.3625748	-1.758388	1.3280418	0.18644856	-0.49730703	-0.74944204	-1.7408129	0.20692291	-0.67133883	0.43544226	0.75069396	0.90044105	-1.0720144	0.92960944	0.96521079	1.3989134	0.31884062	0.43954611	-1.1027554	0.17760029	0.30982296	0.5681538	-0.94234295	-0.58905906	-1.193031	-1.1418452	0.88248664	0.61912779	3.5784214	-1.6004799	-1.1570043	1.4420512	0.20867071	-3.2175921	-0.90292464	-0.19110842	-0.35492725	-0.47339748	-0.56815847	-0.10695768	0.93071585	-0.66443841	-0.1977581	-0.90198177	3.0419888	1.1157808	1.1376215	0.12073388	-0.033450718	0.14100203	0.18407281	0.40484528	1.0027937	1.7447531	-0.2736709	-0.6741748	-1.4327597	1.1643628	0.15485875	-1.4138908	-0.046225932	-0.022178647	0.58375353	1.0091151	1.1891355	-2.2626272	0.61878576	-0.42013949	-1.9600339	1.0460514	1.7598365	2.8753199	-0.52090115	-0.24187374	0.3283815	1.2520437	2.9321155	-1.2219517	-1.1390799	-1.0459979	-2.12192	-0.92189483	-1.5418714	1.9023449	1.2071856	-0.94774027
-4.4082441	3.4060654	0.37933029	-0.9431335	-0.73058136	-1.1988781	-1.8323591	0.28230618	0.87723637	-0.18310716	0.48630548	-1.3514558	-1.6988733	-2.2425489	0.31353011	1.3268832	1.5230818	-0.78048252	-0.90675685	0.71889439	-1.403994	1.1077492	0.71935921	-0.67425293	-0.85998597	0.092677322	-0.12010143	0.67306414	-0.12858861	-1.3661066	-0.25276506	0.013343368	0.18060884	1.5101414	1.2043556	-0.95162185	-0.56031401	0.65579995	-0.4645243	-0.89438036	0.81226183	0.89287679	-0.83747346	-0.25542976	-0.61515434	1.7283166	-1.1068187	-1.6665582	-0.028679608	-2.9702771	-0.41645934	1.128645	2.2135586	-5.19278	-1.9483114	0.34563889	-1.2161026	1.806974	2.4401194	1.3549523	2.8141056	0.98597364	-0.065411315	1.42285	0.35973394	-0.56857841	-0.23305485	-0.45485029	1.3776047	0.3955285	0.51262879	0.61370557	1.5426725	-0.12329756	0.99207512	3.414883	2.5848125	-3.5879667	1.3460285	-0.51903734	-0.1342881	2.1754551	1.0375697	-1.7960715	0.0046057481	-0.73597677	-0.91939168	-1.8930999	0.68325681	-1.0443238	0.37867834	0.44402632
-3.9798989	2.9186476	-2.1230308	-0.16457597	0.54141498	-0.73323502	-1.2178725	-0.10772303	0.45551369	-1.0187741	-0.33020594	-0.73176946	-1.3247897	-1.0803134	0.11147379	0.87543375	0.63480346	0.0826175	-0.93315658	0.55631269	-0.87768491	0.67456897	1.0887729	0.61994642	-1.0683845	-1.2993139	0.47940511	0.06052584	0.41099577	-0.16157923	-0.97301338	-2.4156379	1.1002317	1.4920692	2.2119187	-1.3190178	-1.1011027	0.15239617	0.91785209	-0.15577249	-3.2480628	-0.84157303	-0.52899805	-1.2645265	-0.96769488	-0.95143493	0.7518817	0.059304878	-0.36998083	0.069460028	1.9935522	2.371484	2.1668271	-0.51370138	-0.25475443	-0.94568734	1.5736857	-1.0480066	1.9117645	-0.14143402	0.68084699	-0.0070862586	0.98221593	-0.013274232	0.0077302288	-0.32287398	-0.60684071	-0.56485856	0.41300124	2.0771855	1.6801073	-1.8227091	1.2172255	-1.0798692	-2.9614185	0.39044259	-0.19727705	1.5992075	0.85589479	0.41280222	-0.36477943	2.8603441	2.2495131	0.61731348	-1.3684061	-2.1176553	-0.30937057	1.5400998	0.051346884	-0.13909858	1.5819862	-0.49315036
-3.9248213	2.7264715	-1.8227867	-0.39818574	-0.56473409	0.021145275	-2.0247348	-0.69895034	0.81770769	-0.21097597	-0.12731776	-0.80236576	-2.0795343	-1.0338041	0.69045607	0.86174601	1.7715022	-1.1876448	-1.2364889	0.22382297	-0.089485197	1.1581675	0.21449095	1.2455672	-0.22674098	-0.52269463	0.84144503	-0.075103892	0.15522106	0.27053957	-0.85959751	-2.1589407	0.54866495	2.2042151	2.3827157	-1.2824843	-0.85160285	0.29710443	0.52225779	-1.5053383	-2.5958925	-1.8455263	-0.5656834	0.03820999	-0.84401482	-0.60179116	1.2583287	0.34112574	-0.26112464	-0.76096862	1.076144	1.7997533	1.8145332	-0.63278664	-1.000191	-0.96909401	0.9273913	0.7081826	0.55534334	2.0647512	1.1199009	0.58164701	0.2732911	-0.26393528	1.8233363	-0.48360689	0.010430097	-0.8295073	0.25454873	1.4282124	0.82296627	-1.9536243	1.1337489	-0.50822088	-1.8207647	0.91014892	-0.13176031	-0.19224308	0.31339684	0.88307263	0.20023719	2.6992183	3.7740196	0.035736069	-3.1371817	-2.7466113	-0.94915765	0.54543704	0.54199004	0.33569292	1.1562315	-0.80059792
-4.1135226	2.9345103	0.54277566	-1.0569912	-0.16384623	-1.9455342	-2.1905663	-2.2923798	0.78371865	0.16994574	0.45298959	-0.82261929	-1.4260385	-1.1713238	0.44630263	0.51599104	0.57138705	0.012067203	-0.012015353	0.50427373	-1.0827654	-0.18757862	0.23871537	0.074021068	-0.95516623	-1.2095765	0.12473425	0.308692	0.41222585	-1.5232622	-0.27703227	0.28787402	1.3789483	0.95870013	1.5963186	-0.44255244	-1.3119305	-0.38985738	-0.10093426	-2.3294127	-0.7915196	-0.3260582	-1.5284423	0.82586446	-0.6137217	0.58030067	-0.71897124	-0.9417477	-0.23491008	-0.89294473	2.818218	2.7656722	3.2113982	-2.9228698	-2.2123733	-0.18307716	-0.35447461	1.177711	0.99440369	1.4643614	2.2341948	-0.54264841	0.20928792	0.46384734	-0.011945253	0.1702292	-1.0948774	-0.10394777	2.3075373	2.1037181	1.9218025	-1.4569007	1.1611405	-0.030328678	0.077310358	1.9883522	1.41129	-1.2128462	1.6441025	-0.54000813	0.38895895	1.0810012	1.1255997	-2.647336	-1.8788238	1.4651377	-0.97246625	-1.2534751	1.2019206	2.0275807	0.38501599	-2.2275408
-4.0702613	2.8761943	-0.72805139	-0.88418297	-1.3577787	-0.064666609	-2.6643203	-1.3140526	1.0249034	0.38418802	0.29392128	-0.62550843	-1.4853074	-1.2084319	0.042182701	0.52345122	1.6671859	-0.29324717	-0.20721078	1.0929866	-0.51829219	0.32215035	-0.11461796	0.28014263	0.22441614	0.31422311	0.61825349	-0.60948639	-0.41038488	-0.18597678	-1.0922365	-0.53048485	1.9364908	0.43512422	1.1349077	-1.2998483	-1.7096133	-0.060304232	-0.23441576	-0.98837518	-0.9197444	-0.72579376	-0.099281318	-0.34493207	0.03371002	-0.060860965	0.28430719	-1.3289543	-0.56330148	0.25852861	1.2629358	1.221496	1.8122261	-3.9645124	-0.9328146	-0.38389748	-0.083078632	1.8361951	-1.2555542	1.9368526	3.0748342	0.29411974	0.12385264	1.1842292	1.8306022	1.7121056	-0.34552152	0.65038172	1.169912	1.728972	1.6043652	-0.46184996	0.1864123	-0.82001659	-2.3816203	1.1852399	2.1863315	-0.79172759	-0.37753684	-1.5717825	-0.78805551	1.874993	2.8599033	-1.8576322	0.12004848	-0.39163751	-2.8160069	-0.5856411	0.51743974	1.1701269	1.2122252	-1.1883253
-3.6419873	2.4623279	-0.41103748	-1.3874344	1.1907529	0.56094569	-2.4147176	-2.8558783	0.48151231	-0.11519527	-0.5380881	-0.10658159	-1.2657547	0.17608784	0.55751489	0.6011205	0.79167529	-0.065811317	-0.98384274	0.1815526	-0.52258662	1.2889857	-0.0015130078	1.0541806	-2.3791426	1.9350557	0.66944276	0.51833376	0.70538736	-0.95889586	-1.253973	0.11060575	-0.062677362	1.1033134	2.2784939	-0.65727178	-1.9504815	1.5529519	0.07205115	-2.0957151	0.16551385	-0.43297295	0.062192605	-0.77110743	-0.99783413	-0.64755837	-1.4474229	-1.3091721	-0.34407664	-3.1831265	2.1136751	1.9203622	1.9034186	0.9904271	-1.6669535	-0.23858416	-0.52776567	-0.036062339	1.4586594	0.80349527	1.7478558	-1.2568927	0.29384984	0.56956327	0.40269079	-0.89256324	-0.53230993	-0.87872692	1.6862111	1.5102572	1.9756414	-0.37929406	0.76380698	-0.076575598	-4.4993195	2.1508798	2.0338935	-1.3420319	-0.58635012	0.4834217	0.01479202	1.2789653	1.8264464	-2.6613635	-0.87066217	-0.29895534	1.1179243	0.079645952	2.0293336	0.39993141	0.22804723	0.063414428
