alpha	alpha_i_sd	beta[1]	beta[2]	beta[3]	beta[4]	beta[5]	beta[6]	beta[7]	beta[8]	beta[9]	beta[10]	beta[11]	beta[12]	beta[13]	beta[14]	beta[15]	beta[16]	beta[17]	beta[18]	beta[19]	beta[20]	beta[21]	beta[22]	beta[23]	beta[24]	beta[25]	beta[26]	beta[27]	beta[28]	beta[29]	beta[30]	beta[31]	beta[32]	beta[33]	beta[34]	beta[35]	beta[36]	beta[37]	beta[38]	beta[39]	beta[40]	beta[41]	beta[42]	beta[43]	beta[44]	beta[45]	beta[46]	beta[47]	beta[48]	beta[49]	beta[50]	beta[51]	beta[52]	beta[53]	beta[54]	beta[55]	beta[56]	beta[57]	beta[58]	beta[59]	beta[60]	beta[61]	beta[62]	beta[63]	beta[64]	beta[65]	beta[66]	beta[67]	beta[68]	beta[69]	beta[70]	beta[71]	beta[72]	beta[73]	beta[74]	beta[75]	beta[76]	beta[77]	beta[78]	beta[79]	beta[80]	beta[81]	beta[82]	beta[83]	beta[84]	beta[85]	beta[86]	beta[87]	beta[88]	beta[89]	beta[90]
-12.262689	12.517153	-6.3733778	0.9651782	-6.1728698	-11.53812	-2.3132607	-10.316525	0.40914554	8.4700175	1.1131945	-3.4586884	4.2602024	-2.9025303	2.2863504	10.259674	3.0328163	-0.44603439	5.5221045	0.92293624	-5.4315196	1.9302245	-4.848594	-10.909773	-4.4288497	-9.8768692	0.27357597	9.204468	1.5345053	-2.3189643	4.7568732	-4.1085112	2.3078073	10.148903	3.4341586	-0.22673352	6.3672993	1.2032409	-5.8480332	2.389487	-5.008012	-10.240791	-5.7462536	-9.0977022	0.46492765	9.585012	1.838269	-2.1155034	4.5750542	-2.6564805	3.2032303	10.4468	3.8969757	0.025445481	6.9792733	0.36139388	-5.867333	3.4227355	-5.7862375	-9.4667852	-3.5469483	-10.400458	0.51596502	9.2776207	1.6795115	-1.6335587	4.7182981	-3.4494034	3.3204962	11.121696	3.9295975	-0.16224797	7.2369994	0.59762385	-7.0523582	2.0747185	-7.5020642	-10.507329	-3.9624347	-10.474092	0.61561391	8.9818404	1.4407214	-2.787012	4.5458266	-3.42664	4.157019	10.647501	4.405959	-0.49267381	7.3012661	0.74201636
-12.373886	12.604873	-5.5884162	1.4275813	-5.8389072	-10.497444	-3.8046374	-10.198493	0.12273934	8.2137875	0.36881412	-2.9049825	3.9231813	-2.8479735	2.676193	9.2595505	2.5663936	-0.36161703	5.3452208	0.77031208	-4.9646665	2.1494649	-5.1847496	-11.054714	-5.0130425	-9.5237779	0.66275263	8.6061497	1.1619184	-2.0959333	4.5325974	-2.7747569	2.4403556	9.8805604	3.4262907	-0.11911047	6.3894013	0.58113709	-5.0053542	2.3052438	-4.5726329	-11.07505	-5.0993714	-9.752578	0.70801935	8.8456947	1.7615576	-2.5316318	4.692806	-2.550691	2.8112284	10.407783	3.6914648	-0.23237867	7.7567199	1.1425878	-5.5583447	3.2715475	-4.7006215	-10.367381	-2.7687818	-9.8185579	1.3854543	8.5504216	1.2730276	-2.8561808	4.8504114	-4.0996263	3.5876323	10.901826	3.4126461	0.22420165	7.018327	1.3516955	-8.4652939	2.3709064	-6.5063658	-11.558593	-3.9899912	-9.7669549	1.1422342	9.317827	0.64839451	-2.7055357	4.1678132	-3.1159151	2.7821413	11.670727	4.0724794	0.38835788	7.5138981	1.3415761
-12.399128	12.555417	-6.5486118	1.4922353	-6.3558492	-11.119983	-1.0924576	-11.234385	0.17637553	8.2286602	1.1616064	-2.7318211	3.6887491	-3.899928	2.4234124	9.7301081	2.3574731	-0.32952369	6.3128994	1.0043642	-5.8246237	2.593623	-3.7533273	-10.697426	-3.6398895	-9.3635598	0.9721368	8.972683	1.0257291	-2.6442497	4.5828744	-4.4950604	2.6848474	10.499091	2.5109921	-0.33272992	6.1861812	1.3144915	-5.91641	3.1605358	-5.0840168	-9.8624058	-4.9990174	-9.1727748	1.1139128	9.4034463	1.9590323	-2.7637378	4.9566301	-3.3548455	2.9871603	10.501387	3.0645625	0.44570469	6.7067487	0.33829331	-5.8469576	2.1699508	-5.5611176	-9.2158538	-3.8769655	-9.1891909	1.3512723	9.7051776	1.5358571	-2.1856222	4.6992012	-3.921342	3.2905257	10.523388	2.9298531	-0.31575754	7.0430585	0.88703558	-6.3394063	1.4152437	-7.2145945	-10.834332	-4.4818692	-9.6019813	1.3341877	9.7971787	1.1448577	-3.9549486	4.5713764	-3.3862625	4.1179303	10.411151	3.1442072	0.13887195	7.3001172	1.0764469
-12.339087	12.792044	-6.4126267	1.8238679	-6.0362555	-10.998006	-3.0711667	-9.6690249	0.26049486	9.1439629	0.16972552	-2.3135596	3.768615	-3.846534	2.4314025	9.6420638	2.2617215	0.037364014	5.5780243	0.58200562	-5.5739264	1.7935987	-4.9174351	-11.169097	-3.873487	-10.081975	0.42197052	9.5661127	1.0394731	-2.0008841	4.8981476	-4.5328766	2.5731532	9.7102423	3.0282656	0.06091225	6.4333294	0.56558096	-5.580801	2.0581264	-4.4206621	-11.086567	-3.8821047	-9.7839521	1.4376785	9.8615186	1.0071232	-2.178877	4.5501114	-4.0803643	2.7889197	10.304824	3.1921194	-0.222137	7.3187281	1.232716	-5.4065379	3.4602936	-5.8804171	-10.084713	-2.3081132	-9.6036971	1.7797818	9.4479162	1.1460488	-1.3111798	5.7475093	-4.5987454	2.9710769	11.055918	2.9950343	-0.060502966	6.8038508	0.86360896	-8.7390594	2.9462644	-7.8853936	-11.89427	-2.4663508	-9.582196	1.2632219	10.252765	1.2001876	-3.3292808	4.347387	-3.5317686	2.96287	11.336599	3.8843532	0.50024808	6.8277339	1.0799763
-11.935462	12.310197	-5.25681	1.1730375	-6.037471	-10.25402	-2.4230014	-10.324871	0.91074925	8.9842468	-0.094620893	-2.5141268	3.1368815	-3.6410366	2.814494	8.9979881	2.8824152	-0.78864305	6.3378692	0.59324771	-5.2399007	1.824935	-5.6705424	-11.149985	-2.9527282	-9.8122086	1.2967359	9.0705691	0.63635913	-2.3513057	3.8491481	-4.1147921	2.7315279	9.977551	2.7425221	-0.52391985	6.7827339	0.88691262	-5.0902717	2.3412259	-4.8873236	-10.42268	-4.4317261	-9.698168	0.8725296	9.1234775	1.7565064	-1.7295711	4.4793487	-2.453267	2.708373	10.749657	3.1775591	0.20684945	7.1138196	0.33106417	-6.2970468	1.894359	-5.1593707	-10.244521	-2.5170138	-9.6312962	1.7969761	9.1866641	1.2995625	-2.1314247	4.4147647	-5.0066686	3.1540901	10.745124	3.1892666	-0.11554514	6.9832919	0.37991189	-7.9318792	1.1932992	-7.3069541	-10.566687	-3.5672983	-9.2342504	0.8330217	10.773935	1.2608296	-2.0123502	4.7706324	-3.2120139	3.688227	10.984007	3.5517676	0.044825511	7.6348031	0.52761776
-12.189601	12.60812	-6.1558689	1.6116796	-5.8425859	-10.695127	-2.2608545	-10.61007	0.65444054	9.1846148	0.064293473	-1.8369037	3.3321779	-2.9488607	2.1348738	10.114418	2.8273489	-0.29726881	5.7786095	-0.14277906	-5.549506	1.6719208	-5.3159402	-11.117516	-3.9223646	-10.027596	0.96548691	9.9597977	0.89969294	-2.3298932	3.7323446	-3.4436626	2.2997577	9.6843472	2.9971892	-0.55870193	6.4559644	0.2982324	-5.464832	2.4483769	-5.5270651	-10.915957	-3.913206	-9.1452949	1.0038964	9.4604374	1.4848395	-2.5643542	4.2172094	-3.1727623	3.0393358	10.772267	3.4010101	0.017428333	7.3249941	0.76652015	-6.0010729	2.2346717	-5.9010089	-10.114704	-2.6766883	-8.3966676	1.795429	8.8168584	1.4839924	-1.7624842	4.3362662	-4.0616795	3.4020768	11.123174	3.2304779	0.13948303	6.9108573	0.5136693	-8.628032	1.6445276	-7.1863295	-10.552491	-3.8971303	-9.2943505	0.15916044	10.660943	0.60498376	-1.9353345	4.1340057	-2.7329626	3.7091937	10.781038	3.5971886	0.38774071	7.7095573	0.92110685
-11.617979	11.892322	-6.2653971	1.4668028	-5.6903499	-10.378582	-2.779118	-10.569618	0.69428284	7.8887103	1.398896	-3.3059051	3.6242114	-3.2786413	2.6104954	9.0138623	3.1963175	0.77840113	5.5482624	-0.36011705	-5.6852053	1.8635954	-5.0231456	-10.400396	-4.8429913	-9.6875983	0.39024114	8.8951181	1.2242416	-2.7229146	4.4425248	-2.2974968	2.865448	9.0255625	3.1500873	0.60889368	6.9399669	0.32547582	-6.1592216	2.7168968	-4.6816478	-9.403847	-4.1456006	-8.5653533	0.97552026	8.2588117	1.8052367	-2.6097814	4.1974714	-2.6578613	2.923454	9.8149478	3.5596358	1.0682503	7.1859229	-0.2497116	-5.9739856	2.5771243	-5.5330762	-8.9110794	-1.9671177	-9.3759107	0.57484672	8.9144119	1.3116367	-1.9682514	4.7364763	-3.1690984	3.4013424	10.421378	3.569712	0.55776877	6.785572	-0.45337131	-7.7900663	0.96961991	-6.8048088	-10.328692	-2.5188734	-9.7497734	1.3419732	8.9198078	1.0354931	-4.3516536	4.4586043	-3.5609522	3.422892	10.797826	4.0268503	0.44116336	7.1410657	0.3541022
-11.843521	12.102511	-6.1498665	1.4790242	-5.6303625	-10.12134	-2.7700291	-10.875273	0.36491336	8.3720138	0.86617771	-2.5897143	3.8994156	-2.87041	2.1582325	9.1371112	2.9985738	-0.28207673	5.8893956	0.25213402	-5.4612852	1.7493852	-4.1418865	-10.435828	-4.1162963	-9.7420928	0.8888259	8.4927384	1.6057108	-2.2161474	4.639977	-3.6429355	2.4969883	9.9315445	3.5398199	0.43825701	6.210247	-0.25890007	-5.4396778	2.1994627	-5.333791	-9.63105	-4.7082016	-9.7967684	1.2873986	8.9798339	1.7682016	-2.9981618	4.7512092	-2.1867144	2.9695443	10.346005	3.5079957	0.56315098	6.8327121	-0.21766592	-6.2278886	2.9085566	-6.0816951	-9.6121594	-2.2531418	-9.998965	1.4264068	9.0191117	1.4298154	-2.7288941	5.1119012	-2.6364287	2.8350644	10.901121	3.6778089	0.22283487	6.8011244	-0.31571021	-8.3122742	2.2466936	-6.8959808	-10.47202	-3.6781683	-10.018109	0.87030374	9.8388245	0.50085587	-3.0208427	4.9157885	-2.4234493	3.659715	9.9058658	4.2417811	0.41301614	6.9711064	-0.2214936
-12.000834	12.349339	-6.1526289	1.2976703	-5.1665428	-10.49631	-2.1369316	-9.7362983	-0.34324499	8.6240688	1.0709678	-2.7561975	3.734501	-2.2649049	2.0071792	8.779787	3.5093306	0.22910675	5.9501107	0.23839334	-6.1575547	1.7539511	-5.5878606	-10.51526	-4.0044993	-8.4550785	0.17189578	9.5880271	1.0372001	-1.9988178	4.8851506	-2.3996096	2.556305	10.300877	3.4525332	0.6412205	6.1941949	-0.18650614	-5.8993658	2.4266297	-4.3639567	-9.6105683	-5.6746395	-10.518996	0.26897219	9.4013986	2.0156697	-2.0666809	4.2474433	-2.9062535	2.1844386	10.706634	3.2114563	0.86178857	7.0032204	-0.12135946	-6.3924457	2.4436182	-5.0727238	-8.2450405	-3.8220407	-10.114126	0.64956355	9.1016816	1.6764402	-1.7031378	4.3589455	-5.2607952	2.6367088	10.379848	3.6078346	0.33281685	7.2305021	1.0826366	-7.9235149	1.6293188	-6.9286473	-11.320634	-3.6280537	-9.6703411	1.0315516	9.5616322	1.384983	-2.2741038	3.2052084	-3.3796448	2.833457	11.108899	3.8552537	0.094610549	7.2889257	1.4107573
-11.938494	12.339242	-6.2889182	1.3586519	-5.5706781	-9.8822865	-2.8974572	-9.7123896	0.17947859	8.729242	1.1109186	-2.119042	3.6758524	-2.2437822	1.8064865	9.1409423	3.468054	0.81199632	5.9171552	-0.027637204	-6.1972759	1.6730243	-5.2948257	-10.466525	-4.2500274	-8.4309266	0.28525037	9.8872375	1.2606392	-1.8626795	4.7387611	-2.7933937	2.2028262	10.758786	2.9558361	0.19998108	6.460735	-0.085233958	-5.9951782	2.6518825	-4.6952599	-9.4034862	-5.0386576	-9.8875751	0.48523435	9.3742053	2.3112883	-1.7845297	4.4122747	-2.9730857	2.0048733	10.194737	3.2644359	0.19210734	7.2359314	-0.034987773	-6.1728826	2.3591281	-5.5459492	-9.0131789	-3.7319332	-10.175726	0.60392447	9.5161906	1.4035351	-1.6862355	4.9866236	-4.9155935	2.1823907	10.990187	3.4753018	0.24135129	7.4640796	0.74372563	-7.7783221	1.7931845	-7.1179151	-11.656421	-4.34688	-10.437411	0.93540518	9.2050085	1.397588	-2.4850999	3.8345425	-3.1065258	2.6580411	11.048227	4.1220666	-0.10266135	7.2940173	1.205231
-12.031897	12.32063	-6.1381962	1.5040778	-6.4029697	-10.987169	-1.8544189	-9.8705525	0.63526217	7.8262105	0.48484792	-2.4257716	4.2239862	-4.459588	2.1084547	10.31652	2.3548257	-0.16276593	5.457934	0.77028452	-5.1382833	1.6071651	-4.7799964	-10.200322	-3.8957562	-9.9015226	0.98617864	8.4347882	1.7066044	-2.0928168	4.6141909	-4.2584159	2.1277292	10.536003	2.9139306	-0.22485304	6.2544205	0.020357915	-5.562705	2.5688401	-5.9753534	-9.6432847	-4.8500188	-8.9244795	0.91318359	9.2197621	1.2104197	-2.3015382	5.1810649	-2.9023372	2.6433966	10.320771	2.8038604	0.4902618	6.5912096	0.45610866	-6.2766454	3.237026	-5.6884604	-8.8239264	-2.0799967	-9.6884166	0.79373853	8.6987247	1.3015441	-2.2119771	5.1817461	-3.1359548	3.1647145	10.635501	3.4832074	-0.10645135	6.321662	-0.38057495	-8.8307804	2.0504818	-5.4262441	-9.8889685	-3.2093245	-9.6323673	-0.23103336	10.643669	0.77135679	-1.9598741	4.6241287	-3.652354	3.4390244	11.122926	3.519314	0.45267509	6.8699473	0.58242539
-12.109743	12.510205	-6.2099407	1.5360458	-6.4711305	-10.131643	-2.5015789	-10.074517	0.52778925	8.7780494	0.7488818	-2.4390174	4.437077	-3.8733241	1.8620651	9.9112474	2.7666038	-0.54878271	5.328042	0.11818446	-5.4470147	1.7733004	-4.943651	-10.29427	-3.5760115	-9.3682766	0.54802719	8.884705	1.1017135	-2.2393413	4.907278	-3.8360871	2.2235853	10.711865	2.8070747	-0.18473048	5.7633447	0.17423938	-5.6477397	2.092712	-5.6540417	-10.121116	-4.0795027	-9.5172798	1.0381222	8.8037329	1.6609805	-2.6254445	4.7769156	-3.1898564	2.7183604	10.239759	3.5495206	0.25742449	6.4213288	0.55466748	-5.6509541	2.8248204	-5.6469899	-8.8299366	-1.9403402	-9.3370412	1.1264022	9.7581593	1.3306872	-2.2318138	4.9331348	-3.6187544	3.4783053	10.468106	2.9596064	-0.057257196	6.4012595	0.4421342	-8.5246905	0.76802711	-6.3217959	-10.284989	-2.3958795	-8.9461143	0.30642488	10.303997	0.58315818	-2.9010092	4.6190392	-2.9463268	3.3279794	10.581735	3.6808945	0.34969936	6.8918025	0.45017343
-11.791268	12.158226	-5.9882014	1.7187659	-5.6935032	-11.432143	-2.5828718	-9.9268947	0.43831854	8.3313373	1.047219	-2.8308064	3.8478181	-3.8436342	2.0691507	8.998491	2.0564793	0.0037153737	5.1048431	0.45075932	-5.9934695	1.9747509	-5.1125325	-10.143225	-4.2163425	-8.5702601	0.36438067	8.8898371	1.1354045	-2.3033008	4.9843976	-4.0146087	2.5969421	9.5449353	2.7900338	-0.11293537	6.1996987	0.83450068	-6.0591223	2.7444028	-5.0807994	-10.04333	-3.9593062	-8.9974036	1.1270969	9.2111179	1.3926557	-2.7488168	5.5973286	-2.9172462	2.7683436	10.079324	3.1515611	0.50900901	6.4946081	0.55781292	-5.7823493	2.8645288	-5.2643451	-9.0205228	-2.5035243	-8.2535115	1.4438302	9.5003211	0.90649631	-2.9269994	5.3074315	-3.432279	3.0329699	10.758527	3.2927159	-0.15615528	6.6476775	0.44237975	-7.831905	0.46725661	-6.1005621	-11.182691	-2.0530349	-8.5880025	0.59564496	9.915514	0.85262116	-3.1940692	4.3576233	-3.6978564	3.2664646	10.67993	3.4663689	0.025325873	6.8820009	0.83789349
-12.078816	12.425372	-6.615328	2.5350292	-5.8808945	-10.503834	-2.0003611	-9.3638631	0.51841056	8.3281973	0.48389032	-3.0486752	3.9715607	-3.5843063	2.0254859	9.2423525	3.1406944	-0.092142614	5.6895456	0.28735038	-5.5192748	3.1945343	-4.9750323	-10.708433	-3.9319815	-10.238928	1.1009665	8.4366534	0.85824592	-2.4808327	5.1946476	-3.9733893	2.5684253	9.7417401	2.7767857	-0.47243089	6.2600976	-0.86663104	-5.262502	3.6566023	-4.332233	-9.9016881	-5.4873423	-9.3228	1.2112701	9.0909191	1.6168317	-2.8002963	4.6794865	-2.3951373	2.3070604	9.9097647	3.0448254	-0.04256711	7.2605195	-0.40565547	-5.4250936	3.9007266	-4.2883889	-9.7006358	-3.8518058	-10.18634	1.1369121	8.9778341	1.201481	-1.2548055	5.0849889	-3.7597926	3.2747296	9.6203487	3.5449814	0.32654836	7.0117558	0.019326208	-7.5642491	2.9763398	-7.1800043	-10.663387	-4.5905515	-10.509853	1.8384795	9.4901339	1.034518	-2.9001096	5.3553651	-3.2308934	2.9719873	10.304808	3.9192591	0.28283415	7.530572	0.37664934
-12.428107	12.742712	-5.4185063	2.3970876	-5.5509164	-10.364764	-2.3569119	-10.325672	0.7998858	8.2533739	0.84764037	-2.2256617	3.9785671	-3.3551509	2.5953006	8.610687	2.8990472	0.05584189	5.3011471	-0.66890985	-4.9505533	2.5530298	-5.0482109	-10.897481	-4.1998752	-9.9669897	0.65698097	9.2116064	1.0011862	-2.5945042	4.3007094	-3.2497379	2.16435	8.7993799	3.0779129	0.067862035	6.259717	-0.31757139	-5.8831176	3.3783939	-4.8193073	-11.444092	-4.8882979	-9.6077088	0.81205357	9.1582355	2.0916118	-3.0916645	4.7338694	-2.7537614	3.195471	9.932958	3.5252126	0.24716873	6.5604581	-0.042024356	-5.7391217	2.9242606	-5.8844559	-9.3979913	-2.8469356	-10.095502	1.1512194	9.7537276	1.5562286	-1.928735	5.117032	-4.1075499	2.9829794	10.60723	3.0326109	-0.12564714	7.4008148	-0.3100313	-7.0707574	2.3845438	-6.2553819	-10.797785	-3.9290046	-8.5939092	0.44929408	10.221284	0.25495115	-1.9964635	3.8381969	-2.2726701	3.593604	10.947932	3.9173796	0.58140921	7.6260417	-0.43415228
-11.900747	12.322334	-6.8913407	2.1913104	-5.5841162	-11.64222	-2.4637943	-10.521103	0.2569206	8.2133615	0.69156852	-2.6284815	3.9844003	-3.8632013	2.9143244	9.7004915	3.5817153	-0.61895245	6.2706433	0.55144977	-5.80799	2.5355274	-4.732358	-11.69185	-4.803108	-10.841039	1.3630745	9.1405746	1.1327532	-2.3570091	5.2716993	-3.4886688	2.5446016	10.116418	3.3681994	0.23730531	6.8025202	1.1370247	-5.7861633	2.631491	-5.1395045	-10.258267	-5.3265842	-10.057559	0.94574141	8.4139167	1.3203617	-2.6717617	4.932037	-3.6486183	3.0475981	11.303698	4.0090062	0.17331614	7.3324156	0.51977283	-6.300562	3.2141947	-5.1844552	-9.0495336	-3.3509959	-9.1678261	0.94268568	8.1942598	1.2800092	-3.0548974	5.5889197	-5.1142169	3.2185283	11.16282	3.19813	-0.03738912	7.3170386	0.47197627	-7.7317002	1.394689	-8.0270783	-10.949618	-2.7337152	-9.5291414	0.96771924	8.8790286	1.3987269	-2.0705446	4.9249635	-3.3259097	3.5544003	10.744003	4.0398724	0.33506467	7.9830149	1.0059908
-12.34059	12.672029	-6.2179015	0.96892263	-6.6754534	-9.9454162	-2.163136	-11.087586	0.44284829	8.9638874	0.9052303	-2.2181708	3.5128957	-3.044126	2.9233736	8.6395187	3.5515756	-0.22800329	5.2691642	-0.28578799	-5.9641301	1.9796387	-5.6648287	-11.635152	-4.2055482	-10.593304	0.72820929	9.5871616	1.2229112	-2.1479262	4.8261217	-3.3130648	2.7271364	9.758728	3.4383319	0.17324976	6.5206798	0.44191702	-5.9983535	2.3615381	-5.4585277	-10.465269	-5.9043017	-9.5265665	0.66413917	9.9746446	1.5204182	-2.3769599	5.2832207	-3.0851248	2.8793321	10.72187	3.6952326	-0.013647551	7.0120477	0.29603113	-6.1881502	2.4294995	-5.9103334	-10.021973	-3.3083839	-10.815297	0.80782426	10.020955	1.1801783	-1.7426957	5.2759457	-4.4580763	3.2434189	11.3757	3.1614709	0.37679235	7.0968044	0.1882384	-7.3624295	1.4677907	-5.7085456	-10.695416	-3.2236075	-8.9801586	-0.079407564	10.720367	0.29713122	-1.4902646	4.585306	-3.0656816	3.4561206	11.537737	4.2130993	0.47656227	7.9868674	0.38092132
-12.218781	12.553462	-6.4547648	1.6269013	-5.9657705	-10.610563	-2.3509041	-9.8799628	0.86269292	8.5931281	0.71172216	-3.7305252	4.0508149	-2.7906431	1.7087809	10.156067	3.1186357	-0.4598541	6.5235101	1.0565123	-5.9022705	1.4796627	-5.9799473	-10.076927	-3.81722	-9.4511503	1.0734608	9.2320188	1.8666356	-2.1565719	4.6966953	-2.784544	2.1767924	10.00346	3.2581009	-0.55225605	6.5000595	0.49518326	-5.5369363	2.0590857	-5.134017	-10.257916	-5.0084563	-9.5530518	1.4939849	9.2486192	1.496313	-2.3437301	4.964492	-2.0932395	2.5179502	10.231178	3.7562772	0.29462468	7.6093442	0.0011341972	-5.6934892	1.7632914	-6.5171451	-8.899165	-3.5024886	-8.7494547	1.5480916	9.0617169	1.6898596	-1.9930633	5.3435296	-4.0634719	2.7924744	10.795254	4.0253341	-0.4391794	7.5499341	0.057656977	-8.8422526	2.7546041	-7.008425	-11.923193	-5.351058	-9.9463713	0.54932879	9.698882	1.207128	-4.0034963	4.3226405	-3.0143979	3.413769	10.64028	4.273859	0.12199686	7.8441384	0.52026329
-11.828838	12.210541	-6.5673926	1.9953726	-6.1127084	-11.274795	-3.7870807	-10.73327	-0.16695056	8.0216466	0.937453	-1.8299233	3.875881	-2.7666697	2.4941257	9.3531061	2.8527862	-0.82637537	5.7857817	-0.50376776	-5.5558512	2.0374977	-5.2257647	-10.754251	-4.3179213	-9.7957324	1.0750638	8.7006751	0.96655981	-2.5918466	5.1574319	-2.7198695	2.5060498	9.6950477	3.8321234	-0.5122531	7.0544703	-0.32944137	-5.4420665	2.7633417	-5.9877838	-9.5424519	-5.0232188	-8.6220297	0.95389608	8.6421665	1.9876539	-2.4213629	5.0250731	-2.2487258	2.6834936	9.913674	4.2438305	-0.35618219	7.0442604	0.45499006	-5.8698757	3.550867	-4.9488025	-9.9053688	-2.9331554	-9.8616813	0.87853028	9.525089	1.6225167	-2.2968131	4.8980963	-3.2845852	2.8953153	10.675226	3.3853063	-0.5438165	6.9056745	0.39950696	-8.5322469	2.4243964	-6.907516	-9.0923564	-3.4695556	-9.0102385	0.64455872	10.039096	1.1167224	-3.6849984	3.7219106	-1.8443987	3.1190722	10.591652	4.225093	-0.64669845	7.0320999	1.1436126
-12.316411	12.511892	-6.25268	1.0195094	-5.0495751	-10.748532	-3.1172416	-10.619192	0.61256893	8.5051179	1.0884617	-3.6344218	4.1384232	-3.2109959	2.1207233	9.5302863	3.2426554	0.14984771	5.2984537	0.54179988	-5.0757189	2.0959042	-5.3145172	-10.609335	-5.1781738	-10.151333	0.18033243	9.3332833	2.4410995	-2.0267508	4.6045104	-3.3022889	2.1352283	9.8186055	3.1388749	0.33708111	6.385314	0.17983315	-5.6277579	3.0827968	-4.1168974	-11.024476	-5.1516309	-10.288146	0.63175434	9.0554612	1.8096788	-2.5631071	4.9221644	-2.9522616	2.6622164	10.327519	3.6051323	0.44365865	7.4718632	-0.020653458	-6.01816	2.8675692	-5.8970616	-8.5386862	-3.8044035	-9.1444744	1.4983537	8.9115646	1.9167575	-2.2745492	5.2052533	-3.8656624	2.7325681	10.350677	3.9296832	-0.09385268	7.5832468	-0.30953897	-6.9208918	1.9620026	-6.7811965	-11.852167	-5.2687746	-9.2297574	0.45039129	9.0196641	1.6206469	-2.3758455	4.5831468	-2.5583663	3.3796822	10.376005	4.5422196	1.1084396	7.5989556	0.42208655
-12.221747	12.484769	-6.3362423	2.648569	-5.6832359	-10.854575	-3.8236106	-11.695327	0.1763653	8.4534197	0.84068512	-2.7291811	3.57317	-2.8201317	2.4784219	9.0226985	2.9276068	1.1560192	6.4221278	-0.22542828	-5.7432817	2.2456315	-4.3646214	-11.574293	-5.0467646	-10.477228	0.21313958	9.0786681	1.5134401	-2.4254411	5.0265508	-3.1945941	2.6776689	9.9682227	3.0256282	0.5470092	6.695023	0.35373567	-5.8455449	2.0994357	-4.5431663	-10.260196	-4.9346244	-9.2173098	0.76432869	8.7714533	2.1932523	-2.4812915	5.0558455	-2.5954965	2.5646833	10.623978	3.329316	0.76646547	7.3571747	0.02727237	-4.9833931	2.5265854	-5.5786216	-9.3743102	-3.5224911	-9.898092	0.87627508	9.074606	1.9787248	-1.4548537	4.5899425	-4.1121391	3.1583621	10.619886	3.7628824	0.50047263	7.063178	-0.040762543	-6.9327103	2.2091	-6.9821506	-10.122114	-3.7984598	-9.9689622	0.49916811	9.7417442	0.71580663	-2.8194749	4.4216422	-3.8758913	3.3677574	10.481342	3.5031469	0.1199083	8.1106159	0.4178594
-11.841704	12.145379	-6.1702652	3.1663204	-5.5998344	-9.4944524	-2.8652966	-10.233747	0.44391692	8.0398304	1.1628069	-2.1664203	3.4701833	-3.5126513	1.6291431	9.8136818	2.5387245	-0.6301529	5.257605	0.48761251	-5.2604777	2.6801131	-4.9001199	-10.368823	-5.2819688	-9.3892146	0.64060707	8.8305913	0.94187404	-2.2755158	4.7034151	-3.4242311	2.1632277	9.8274186	2.9407311	-0.077637422	6.49937	-0.037115157	-5.5867663	3.6472918	-4.4023747	-10.019901	-5.5181879	-9.7007815	0.9920639	9.1118515	1.5523666	-2.4453857	4.4756388	-2.827202	2.015397	11.011683	2.8250026	0.28194133	6.6113601	0.7150739	-5.7446613	4.339792	-5.3764336	-9.8279774	-2.6087496	-9.8464833	0.72188648	8.9275403	1.4292409	-2.6732926	4.669297	-3.3154885	3.0501126	10.648409	2.3870594	-0.26160135	6.6685627	0.77696509	-9.0491297	2.6498388	-5.7652076	-11.399471	-3.8138575	-9.6335667	1.2953331	9.7228226	1.9739579	-3.0106876	3.7903575	-3.4657096	3.1409352	10.586948	3.1564353	0.53002859	7.2681253	1.770349
-11.834336	12.275561	-5.9847687	2.2618544	-5.3386612	-9.6457904	-2.9347881	-9.7729257	0.010807208	8.8999798	0.93219915	-3.0098265	3.3492502	-3.4937199	1.7965281	10.153318	2.0409512	-0.11841329	5.5892479	-0.23430847	-5.6867033	3.1535217	-4.9284197	-9.9016122	-4.6191398	-8.8272699	0.69534801	9.2243804	1.4265113	-2.4108031	4.2096317	-3.4514716	2.027322	10.392839	2.7671679	-0.31164731	5.8092059	0.71993608	-5.2455229	3.2994107	-4.9221942	-9.9877872	-4.8757756	-9.1458072	0.86618477	9.1014958	1.4749819	-2.5413974	4.7353093	-3.0481586	2.7292482	10.219595	3.4623372	-0.20411913	7.0779043	0.19377824	-5.1593504	2.7546929	-4.9509724	-8.4741592	-3.6237763	-9.0987201	1.4478564	9.7948683	1.3225825	-1.3212012	4.9736548	-4.5020295	2.4744833	10.929875	3.500444	-0.37777477	7.0260952	-0.054242536	-7.2826913	2.1289328	-7.1531054	-11.812316	-4.3772344	-10.104779	0.26812609	10.125194	0.89831127	-2.2725797	4.6042757	-4.0023988	2.872739	10.903433	3.6892961	-0.90429845	6.8733895	0.90416712
